Complexity,Loss,Equation
1,94.82886,"7.200553"
3,86.14663,"7.2300296 - x1"
4,63.146072,"square(x0 * 2.4854345)"
6,41.538246,"(square(x0) - x1) * 5.79671"
7,40.5997,"(square(x0) + square(x2)) * 3.7013671"
8,33.914787,"((square(x0) + 0.6258871) - x1) * 4.979843"
9,17.2393,"((square(x0) + square(x2)) - x1) * 3.8899481"
11,8.683054,"(square(x2) + ((square(x0) - x1) - x3)) * 3.7778234"
13,6.596976,"(4.9336267 * ((square(x0) - x1) - x3)) + square(x2 * 1.7306161)"
15,2.278994,"square(x2 * -1.7009599) + (((x3 * -0.6002958) + (square(x0) - x1)) * 5.0074883)"
17,1.2869552,"((x4 - (x3 * 2.9993916)) + square(x2 * -1.7128607)) + ((square(x0) - x1) * 4.9962225)"
19,1.2688041,"(x4 - (x3 * 3.0013964)) + (square(x2 * 1.7179797) + ((square(x0 * -0.9833778) - x1) * 5.108022))"
