Complexity,Loss,Equation
1,78.02802,"0.4953275"
2,77.50893,"abs(x3)"
3,48.64561,"x1 * -5.373031"
5,24.665054,"(x0 - x1) * 4.755991"
7,14.681123,"((x0 - x3) - x1) * 4.4207587"
9,7.0009117,"((x0 + (x2 - x3)) - x1) * 3.9098973"
11,5.551767,"((((x2 + x0) - x3) - x1) * 4.1820126) - x2"
13,4.1169834,"x0 + (3.0080812 * (((x1 * -1.6512668) - (x3 - x2)) + x0))"
15,2.7697625,"((((x1 * -1.6474395) - ((x3 - x0) - x2)) + x0) * 2.8490276) - x5"
17,1.8755653,"(x4 + ((x0 + ((x1 * -1.6474395) - ((x3 - x0) - x2))) * 2.8490276)) - x5"
19,1.6117461,"(x4 + (((((x1 * -1.8703626) - ((x3 - x0) - x2)) + x0) * 2.6903813) + -0.07679052)) - x5"
23,1.2485405,"(x4 + -0.08234694) + ((((((x1 * -1.6541767) - ((x3 - x0) - x2)) + x0) * 3.0031042) - (x0 * 0.9818731)) - x5)"
27,1.2472533,"(((((((x1 * -1.6503227) - ((x3 - x0) - x2)) + x0) * 3.6958728) + -0.26687232) * 0.81416506) - (x0 - 0.13535613)) + ((x4 * 0.96191686) - x5)"
28,1.2401292,"x4 + (abs(x45 * 0.1549033) + ((((((((x1 * -1.646674) - ((x3 - x0) - x2)) + x0) * 3.011118) - x0) - 0.85291225) - x5) - -0.64716226))"
29,1.2328997,"((x4 + ((((((x1 * -1.6555649) - ((x3 - x0) - x2)) + x0) * 3.0034184) + ((x46 * 0.122054055) - (x0 - 0.98008645))) - 0.8408666)) - x5) - 0.2151455"
