Complexity,Loss,Equation
1,111.105774,"3.1570845"
3,99.473434,"x1 * 4.725832"
5,89.27109,"(x1 * 4.751284) + 3.194033"
6,67.111626,"(x1 * 7.466571) * abs(x0)"
7,61.01179,"x1 * ((x0 * x0) * 4.861741)"
8,57.356094,"((x1 * abs(x0)) - -0.4191152) * 7.4522715"
9,51.067265,"(x0 * ((x0 * 4.860468) * x1)) + 3.1534748"
11,46.283913,"(x0 * ((x0 * 4.8717694) * x1)) + (3.2386434 - x6)"
13,42.663815,"((x6 * -2.9097056) + 3.4008877) + ((x0 * (x1 * x0)) * 4.8933983)"
14,27.994667,"((((x0 * x0) * x1) - abs(x2)) + (1.5484531 - x6)) * 4.7013073"
16,23.416723,"(((x0 * (x0 * x1)) - abs(x2)) + ((2.8686764 - x6) * 0.5255539)) * 5.367468"
17,18.873228,"(((((x0 * x1) * 1.0478218) * x0) + 1.8165679) - log(abs(x2 * 6.3349295))) * 4.7782516"
24,18.345678,"((((((x0 * x1) * x0) - abs(x2)) + abs(1.2475569 - abs(x2))) - ((x6 * 0.5626617) - 0.76935387)) * 5.190842) + 0.09786758"
26,18.332766,"0.09786758 + (5.190842 * ((((x1 * (x0 * x0)) - abs(x2)) + abs((1.2475569 + -0.026286827) - abs(x2))) - ((0.5626617 * x6) - 0.76935387)))"
28,18.262627,"0.09786758 + (((((x1 * (x0 * x0)) - abs(x2)) + abs(((x40 * -0.026286827) - abs(x2)) + 1.2475569)) - ((x6 * 0.5626617) - 0.76935387)) * 5.190842)"
30,18.170391,"((((((x0 * x1) * x0) - abs(x2)) + abs((1.3642441 - ((x40 + 0.9376174) * 0.081182204)) - abs(x2))) - ((x6 * 0.5423628) - 0.7305925)) * 5.136964) + 0.092536986"
