Complexity,Loss,Equation
1,114.324814,"8.626844"
3,105.87036,"8.617504 - x1"
4,61.403645,"abs(x0) * 10.896508"
5,59.506138,"(x0 * x0) * 6.200088"
6,52.65538,"abs(x0 * 10.902594) - x1"
7,36.756138,"((x0 * x0) - x1) * 5.9322734"
8,36.533154,"(abs(x0 * -2.1293175) - x1) * 5.131911"
9,30.048668,"((x0 * x0) - (x1 - 0.5863157)) * 5.1728945"
10,15.415386,"4.9183855 * ((x0 * x0) - (x1 - abs(x2)))"
12,9.345058,"(((x0 * x0) - (x1 - abs(x2))) - x3) * 4.459902"
14,7.8344526,"((((x0 * x0) - (x1 - abs(x2))) - x3) * 4.459902) + x3"
15,5.076145,"((((x0 * 1.6411915) * x0) - (x1 - (x2 * x2))) - x3) * 3.1138678"
16,4.6242476,"((((x0 * x0) * 1.4409865) - (x1 - abs(x2 * x2))) - x3) * 3.4179718"
17,2.765528,"((((x0 * (1.694534 * x0)) - (x1 - (x2 * x2))) - x3) * 3.0175333) - x1"
19,2.0003664,"(((x0 * (x0 * 1.6763169)) - (((0.04430405 - x2) * x2) - (x1 * -1.6223245))) - x3) * 3.023618"
21,1.9997922,"(((((x0 * 1.6759067) * x0) - (((0.04449251 - x2) * x2) - (x1 * -1.6192969))) - x3) * 3.0292902) - 0.03247102"
28,1.9904613,"(((((1.6722947 * x0) * x0) - ((x1 - (x2 * x2)) - (x1 * -0.61938226))) - x3) * 3.028088) - (((1.2669537 - x19) * abs(-0.0827849)) * x2)"
