Complexity,Loss,Equation
1,126.99363,"3.7985604"
3,115.695206,"x1 * 5.5267653"
5,102.57622,"(x1 * 5.388301) - -3.6244242"
6,82.6098,"x1 * (abs(x0) * 8.42466)"
7,73.77059,"(x0 * (x0 * 5.185324)) * x1"
8,70.11317,"(abs(x0 * 8.290248) * x1) - -3.5372117"
9,62.019604,"(((x0 * 5.0867305) * x1) * x0) + 3.431246"
11,61.943676,"(((x0 * x1) * 5.0457335) * (x0 - 0.06164352)) + 3.4268112"
12,60.193447,"((((abs(x0) * x1) * 2.555834) - x6) * 3.190949) - -4.0360017"
13,44.234573,"(((x1 * abs(x0)) - -1.2228981) * 7.907965) - (abs(x2) * 7.9432335)"
14,44.234566,"(((x1 * abs(x0)) - -1.2229967) * 7.9080224) - abs(abs(x2) * 7.944374)"
15,38.734474,"((7.7026496 - x6) * ((x1 * abs(x0)) - -1.3553884)) - abs(x2 * 8.425387)"
17,35.219173,"((((abs(x0) * (x1 * 2.5840602)) - -3.3404531) - x6) - abs(x2 * 2.6039248)) * 3.0121517"
19,33.449738,"((11.419644 - ((x1 * (abs(x0) - 0.35131416)) * -10.867914)) - (x6 + abs(x2 * -8.072388))) - x6"
21,31.691828,"((10.109631 - ((x1 * (abs(x0) - 0.3511677)) * -10.866518)) - (x6 + abs((x2 * -8.072938) + -0.11143776))) - x6"
23,31.244417,"x47 + (((11.419644 - ((x1 * -10.867914) * (abs(x0) - 0.35131416))) - ((abs(x2 * -8.072388) + x6) + 1.3092871)) - x6)"
25,30.104101,"(((10.858788 - ((abs(x0) - 0.34214053) * (x1 * -10.015893))) - x6) + ((x2 * x2) - abs(-5.0250745 * (x2 + x2)))) - x6"
27,27.26769,"((x2 * x2) * 3.766911) + ((((12.92991 - ((x1 * (abs(x0) - 0.3475915)) * -11.065462)) - x6) - x6) - abs((x2 + x2) * -8.327601))"
29,26.298346,"(((12.960859 - ((abs(x0) - 0.35465774) * (x1 * -11.089313))) - x6) - x6) + ((((x2 * 3.6398284) * x2) - abs((x2 + x2) * -8.162921)) - x6)"
