seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,0.65076545302813,0.1929507362786932,0.2725820099218914,1.0289488961343687,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5
1,False,0.881534950988983,0.21568085729612357,0.4588004706885809,1.3042694312893852,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5
2,False,1.0890792441366437,0.24392090837953698,0.6109942637127512,1.5671642245605362,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5
3,False,1.127564364842155,0.23929451750228511,0.6585471105376761,1.5965816191466338,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5
4,False,0.5975545363350098,0.19701467021263463,0.2114057827182459,0.9837032899517737,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5
5,False,0.594901224247592,0.22846827829541805,0.1471033987885726,1.0426990497066113,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5
6,False,0.661018685797559,0.23169107424095312,0.20690418028529084,1.115133191309827,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5
7,False,0.7719974100719756,0.2156277382589395,0.34936704308445427,1.194627777059497,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5
8,False,1.0795908843208202,0.1982004393429557,0.691118023208627,1.4680637454330134,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5
9,False,0.6325685378931866,0.2065173105520729,0.2277946092111237,1.0373424665752493,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5
