beta_hat,se,ci_low,ci_high,seed,failed,dgp,estimator,dgp_label,est_label,beta0
0.631033032624464,0.4203365804344213,-0.19282666502700174,1.4548927302759296,0,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.255147435228819,0.47030457830882044,-0.666649538256469,1.176944408714107,1,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.2833044263772306,0.46250394859379457,0.3767966871333933,2.189812165621068,2,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.7847645417720865,0.6174737913926485,-0.4254840893575045,1.9950131729016776,3,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.1739777448666568,0.44329232926677825,0.3051247795037715,2.042830710229542,4,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.3500343470981541,0.41876093442740087,-0.4707370843795516,1.1708057785758599,5,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.501598770424655,0.3510150196604531,-0.18639066810983318,1.189588208959143,6,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.26533367878989833,0.430721353508027,-0.5788801740858346,1.1095475316656311,7,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.208479811673912,0.40654137120791267,0.41165872410640314,2.005300899241421,8,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.704826726704562,0.4047359947587314,-0.0884558230225515,1.4981092764316757,9,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
-0.20450367396094446,0.4068796243240914,-1.0019877376361637,0.5929803897142747,10,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.5473836364950658,0.41907352296823247,-0.2740004685226698,1.3687677415128015,11,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.8250085488264302,0.41167589850902214,0.01812378774874679,1.6318933099041135,12,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.2884964937897996,0.44285212485340486,-0.579493670922874,1.1564866585024731,13,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.5546607849445889,0.4058397838970502,-0.24078519149362954,1.3501067613828073,14,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.0727865974213076,0.33853419321167116,0.40925957872643204,1.736313616116183,15,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.473796419516239,0.4330507288565812,0.6250169909573399,2.322575848075138,16,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.2568756947354893,0.430823465784131,0.41246170179859254,2.101289687672386,17,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.3813933637025674,0.5721079175403727,-0.7399381546765632,1.502724882081698,18,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.9901278988325376,0.346947564902316,0.3101106716239983,1.670145126041077,19,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.8786376259553392,0.39164250075996004,0.11101832446581761,1.6462569274448609,20,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.0457009146196408,0.4485354334275547,0.16657146510163356,1.924830364137648,21,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.371388471537334,0.3091670031269825,-0.2345788545915516,0.9773557976662196,22,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.9845024997847106,0.41577648851583227,0.16958058229367934,1.7994244172757419,23,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.3962685491311844,0.4037173106524558,0.604982620252371,2.187554478009998,24,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
-0.08059845345030746,0.4849907866152435,-1.0311803952161847,0.8699834883155697,25,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.1436582621172475,0.5023051712223996,0.15914012652134435,2.1281763977131507,26,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.4472030497256641,0.48706805302703365,-0.5074503342073218,1.40185643365865,27,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.318342282187477,0.5493860267697198,0.2415456697188263,2.395138894656128,28,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.4959658567799454,0.41766391378496903,0.6773445857614061,2.3145871277984846,29,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.411138532328577,0.4111240542547973,-0.39466461401082575,1.2169416786679799,30,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.819046639457547,0.4252467363407724,-0.014436963770366962,1.652530242685461,31,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
-0.1302276741458195,0.615427422457807,-1.3364654221631211,1.0760100738714822,32,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.8104680448081262,0.45653016132101587,-0.08433107138106488,1.7052671609973173,33,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.95374695870879,0.378824140012285,0.21125164428471144,1.6962422731328686,34,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.079689428733893,0.40232785722463466,0.29112682857360905,1.8682520288941769,35,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.47119767196865003,0.3838536113619582,-0.28115540630078806,1.223550750238088,36,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.1809309783932163,0.44318337413293046,0.31229156509267253,2.04957039169376,37,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.0068554156892187,0.45798668541512993,0.10920151227556396,1.9045093191028735,38,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.9537333903796769,0.3900949113469129,0.18914736413972766,1.718319416619626,39,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.019476234563106116,0.5179110831455667,-0.9956294884022046,1.0345819575284168,40,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.0093148363698714,0.47351997314849464,0.08121568899882192,1.937413983740921,41,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.0960599905054438,0.4728379420882976,-0.8307023759876195,1.022822356998507,42,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.6742799432999386,0.39395295513024736,-0.09786784875534627,1.4464277353552233,43,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.5619424203389041,0.5407124501075727,-0.4978539818719385,1.6217388225497467,44,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
-0.07808142910324313,0.4980476838303924,-1.0542548894108121,0.8980920312043259,45,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
-0.10236267310438346,0.5215620874222108,-1.1246243644519165,0.9198990182431497,46,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
-0.03855581013545682,0.42351600304368164,-0.8686471761010729,0.7915355558301592,47,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
-0.19221357069165154,0.4342770909571944,-1.0433966689677525,0.6589695275844495,48,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.4520429208332885,0.4553581724316796,-0.44045909713280346,1.3445449387993804,49,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.538005299837515,0.4169689649599221,-0.2792538714839323,1.3552644711589623,50,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.6903828990448725,0.38553549195238757,-0.06526666518180713,1.446032463271552,51,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.0787602544810392,0.41008987549587556,-0.7250159014908769,0.8825364104529553,52,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.8867020458260291,0.45737647865817715,-0.009755852343998117,1.7831599439960564,53,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.38346545718665886,0.41945327854111064,-0.438662968753918,1.2055938831272357,54,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
-0.6644285432060468,0.4889254220175598,-1.622722370360464,0.2938652839483703,55,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.5529215862206137,0.5403141478798648,-0.5060941436239211,1.6119373160651485,56,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.23570862066518664,0.44190718501708887,-0.6304294619683075,1.1018467032986807,57,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.0423621307274743,0.48263241533117474,-0.9035974033216282,0.9883216647765768,58,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.3003705831053452,0.4840251500888815,-0.6483187110688624,1.249059877279553,59,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.6409520532987665,0.3844009804844655,-0.11247386845078589,1.394377975048319,60,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
1.21930952208536,0.5242281705832836,0.19182230774212417,2.246796736428596,61,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.2881866989109183,0.3880258505374667,-0.47234396814251634,1.048717365964353,62,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.5921963712737474,0.49983984681476873,-0.3874897284831993,1.571882471030694,63,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.8676522775180848,0.5372233916034818,-0.18530557002473946,1.9206101250609091,64,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.8942454469140912,0.4713700343554842,-0.02963982042265778,1.8181307142508403,65,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.8478338410658621,0.5246069435462888,-0.1803957682848638,1.876063450416588,66,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.7388529167897442,0.45767147972496897,-0.15818318347119498,1.6358890170506832,67,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.5104303153863182,0.5053436618781302,-0.48004326189481694,1.5009038926674534,68,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
-0.11719558487235981,0.432056856031864,-0.9640270226948132,0.7296358529500936,69,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.9737051125254965,0.42099459998076183,0.14855569656320333,1.7988545284877897,70,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.31682554723562756,0.45990243346188947,-0.5845832223496759,1.2182343168209309,71,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.8348426603491428,0.5556670528607982,-0.2542647632580217,1.9239500839563073,72,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
0.5477528663925,0.48837421982455753,-0.40946060446363275,1.5049663372486326,73,False,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5
