seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,1.7399150903013276,0.1867110890912433,1.3739613556824908,2.1058688249201643,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5
1,False,1.7932259974171736,0.20671423264320485,1.3880661014364921,2.1983858933978553,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5
2,False,1.8080087645462335,0.1817660175334098,1.4517473701807502,2.164270158911717,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5
3,False,1.6040810233218725,0.18927635652727695,1.2330993645284096,1.9750626821153354,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5
4,False,1.9586082437128622,0.17957245068087693,1.6066462403783435,2.310570247047381,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5
5,False,1.7757729401361735,0.2177798533544152,1.3489244275615198,2.202621452710827,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5
6,False,1.808060053803256,0.1812779304737391,1.4527553100747275,2.1633647975317847,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5
7,False,1.754922363659033,0.15750071054650436,1.4462209709878844,2.0636237563301814,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5
8,False,1.5758046949922355,0.1856630709739574,1.211905075883279,1.939704314101192,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5
9,False,1.6115832871460856,0.18694297598496148,1.245175054215561,1.97799152007661,dgp6,full_ols,NL + mild NL conf.,Full OLS (infeasible),0.5
