seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,0.7654250206985868,0.2304379208662605,0.3137666958007162,1.2170833455964574,dgp3,full_ols,Interactions,Full OLS (infeasible),0.5
1,False,0.3783024109031011,0.25226758804923927,-0.11614206167340785,0.8727468834796102,dgp3,full_ols,Interactions,Full OLS (infeasible),0.5
2,False,0.22635052038427989,0.31012328484466717,-0.3814911179112677,0.8341921586798275,dgp3,full_ols,Interactions,Full OLS (infeasible),0.5
3,False,0.3656184598234472,0.34823885152979117,-0.31692968917494346,1.048166608821838,dgp3,full_ols,Interactions,Full OLS (infeasible),0.5
4,False,0.441035546455128,0.24553411927807195,-0.04021132732989302,0.922282420240149,dgp3,full_ols,Interactions,Full OLS (infeasible),0.5
5,False,0.7629570508348412,0.2822936920263868,0.20966141446312303,1.3162526872065594,dgp3,full_ols,Interactions,Full OLS (infeasible),0.5
6,False,0.6102600351277006,0.24958581543306535,0.12107183687889245,1.0994482333765085,dgp3,full_ols,Interactions,Full OLS (infeasible),0.5
7,False,0.14153962494465086,0.2553817173828069,-0.3590085411256506,0.6420877910149524,dgp3,full_ols,Interactions,Full OLS (infeasible),0.5
8,False,0.9031294646463598,0.2575953922582965,0.39824249582009874,1.4080164334726208,dgp3,full_ols,Interactions,Full OLS (infeasible),0.5
9,False,0.4907731593967156,0.2623672538238566,-0.02346665809804338,1.0050129768914746,dgp3,full_ols,Interactions,Full OLS (infeasible),0.5
