Complexity,Loss,Equation
1,107.18013,"2.8632114"
3,92.137505,"x1 * 4.9134154"
5,84.89835,"(x1 * 4.814) - -2.6922035"
6,64.398094,"x1 * (abs(x0) * 7.6922617)"
7,57.828915,"((x0 * 5.254008) * x1) * x0"
8,57.806454,"((abs(x0) * 7.5766244) * x1) - -2.5697484"
9,50.619507,"(x1 * ((x0 * 5.209882) * x0)) + 2.6850595"
11,45.7085,"(((x0 * 5.2099376) * (x1 * x0)) + 2.7112005) - x5"
12,32.218998,"(((x1 * (x0 * x0)) + 1.3254083) - abs(x2)) * 5.517361"
14,30.862741,"((x0 * (x1 * 5.201281)) * x0) + (8.798899 - abs(x2 * -7.272151))"
16,26.356369,"((((x0 * x1) * (x0 * 5.2013927)) + 8.761748) - abs(x2 * -7.197607)) - x5"
18,24.15998,"(((((x0 * ((x0 * x1) * 0.72523946)) + 1.1295903) - abs(x2)) * 7.24555) - x5) - x5"
20,23.570473,"((((x0 * (((x1 * x0) * 0.73510486) + -0.06119911)) + (1.2234987 - abs(x2))) * 7.0993013) - x5) - x5"
25,23.321463,"((((x0 * ((((x1 + abs(x34 * 0.07149472)) * x0) + -0.083211996) * 0.7321568)) + 1.1812814) - abs(x2)) * 7.163295) - (x5 + x5)"
