Complexity,Loss,Equation
1,68.6429,"-0.095732294"
3,42.648537,"x1 * -5.1332364"
5,20.71249,"(x0 - x1) * 4.8807364"
7,13.789875,"(x2 + (x0 - x1)) * 4.324359"
9,8.140728,"((x0 + (x2 - x1)) - x3) * 3.9311285"
11,7.6783953,"x0 + ((x0 + ((x2 - x1) - x3)) * 3.1533666)"
13,3.7273185,"((((x0 + x0) - x1) - x1) + (x2 - x3)) * 2.5748425"
15,2.8809078,"((((x0 + x0) + ((x2 - x1) - x1)) - x3) * 2.7033415) - x5"
17,2.7318606,"(((((x0 + (x0 + (x2 - x1))) - x1) - x3) * 2.5799477) - x5) + -0.007751315"
