Complexity,Loss,Equation
1,166.01053,"4.355367"
3,154.05829,"x1 * 5.3822794"
5,135.9795,"4.252659 - (x1 * -5.305509)"
6,90.42929,"(abs(x0) * 9.043444) * x1"
7,71.22987,"(x1 * (x0 * 5.0291944)) * x0"
9,57.562923,"(((x1 * x0) * x0) * 4.919748) - -3.7039394"
11,54.172543,"(x0 * (x1 * (x0 * 4.920856))) + (3.6413946 - x5)"
12,52.265244,"((x1 * (x0 * (x0 * 4.9234233))) + 4.469645) - abs(x2)"
13,48.575626,"((((x0 * x0) * x1) - abs(x2)) * 5.0574102) + abs(4.260995)"
14,33.834877,"(((x1 * x0) * x0) * 4.9506497) - (abs(x2 * 8.42418) + -10.153702)"
16,29.97931,"((x1 * (x0 * (x0 * 4.952443))) - (abs(x2) * 8.508257)) + (10.154989 - x5)"
17,29.979303,"abs(x5 - 10.155327) + (((x0 * (x1 * 4.952388)) * x0) - abs(x2 * 8.508518))"
18,27.896355,"((((x1 * x0) * (x0 * 4.953945)) - abs(x2 * 8.590667)) + (10.155581 - x5)) - x5"
20,27.592201,"((x1 * ((x0 * 4.953945) * x0)) - abs(x2 * 8.590667)) + (((10.155581 - x5) - x5) - x5)"
22,25.346363,"(((x1 * 5.021259) * x0) * x0) - (abs(x2 * -31.77205) + (-13.061786 - abs(abs(x2 * -26.324469) + -6.638748)))"
24,22.274134,"((((x0 * x0) * x1) - x5) * 4.654108) - ((abs(x2 * -31.29219) - abs(abs(x2 * -25.230293) + -6.3154793)) + -13.06669)"
26,18.497868,"(((x0 * x0) * (x1 * 5.016353)) - (x5 * 2.807151)) - (abs(x2 * -38.461315) + (-13.660655 - abs(abs(x2 * 32.606407) - 6.981209)))"
28,18.42266,"((((x0 * x0) * (x1 * 1.8202971)) - x5) * 2.7702727) - (abs(x2 * -38.763023) + (-13.803292 - abs(abs((x2 * 32.99065) + 0.29346704) - 7.246525)))"
