Complexity,Loss,Equation
1,189.2154,"x1"
3,152.84071,"x1 * 7.126779"
5,145.61742,"(x1 * 7.2421427) + 2.6905396"
6,89.12832,"x1 * abs(x0 * 10.046634)"
7,74.87984,"x0 * ((x1 * 6.0204434) * x0)"
9,64.32054,"((x0 * 6.1511283) * (x1 * x0)) + 3.2584429"
11,59.381912,"(x1 * (x0 * (x0 * 6.1347103))) - (x5 + -3.237621)"
12,43.32122,"(((x0 * x1) * x0) - (abs(x2) - 1.3284043)) * 6.276796"
13,34.35433,"(x0 * ((x1 * x0) * 5.987471)) - (log(abs(x2)) * 5.0027742)"
15,28.798182,"(((x1 * (x0 * x0)) - x5) * 5.3314657) + (log(abs(x2)) * -5.2757444)"
17,23.604424,"(((x0 * x0) * (x1 * 5.934409)) - (log(abs(x2)) * 5.092658)) - (x5 * 3.3069267)"
19,23.596375,"(0.102830134 - (log(abs(x2)) * 5.0539865)) + ((((x1 * (x0 * 1.797859)) * x0) - x5) * 3.303162)"
21,23.079119,"(((x0 * x1) * (x0 * 5.891441)) - (5.0813937 * log(abs(x2)))) - (x5 * abs(-2.3021247 - abs(x3)))"
22,23.046387,"(((x0 * ((x1 * x0) * 1.7950003)) - x5) * 3.3191943) - ((log(abs(x2)) * 4.8715715) - abs(x22 * x4))"
24,22.77537,"((((1.7763169 * x0) * (x1 * x0)) + (-0.1570504 - x5)) * 3.3352516) - ((log(abs(x2)) * 5.082567) - abs(x5 * x4))"
25,22.560652,"(3.3352516 * ((((x0 * x1) * (x0 * 1.7763169)) + -0.1570504) - x5)) - ((log(abs(x2)) * 5.082567) - abs(abs(x14) * x4))"
