Complexity,Loss,Equation
1,105.615944,"7.635814"
3,95.40717,"7.6858935 - x1"
4,56.284657,"square(x0) * 5.963772"
6,31.446777,"(square(x0) - x1) * 5.6783757"
8,25.361717,"((square(x0) - x1) + 0.558164) * 5.021835"
9,16.645866,"((square(x0) + square(x2)) - x1) * 4.1271214"
11,7.853005,"(((square(x2) - x3) + square(x0)) - x1) * 4.025896"
13,2.106457,"((((square(x0) - x1) * 1.6775924) - x3) + square(x2)) * 2.9650898"
15,1.2204311,"((square(x2) + (((x1 - square(x0)) * -1.6734804) - x3)) * 2.9787295) + x4"
17,1.2023985,"(((x4 * 0.30479982) - x3) + (((square(x0) - x1) * 1.6373644) + square(x2))) * 3.0195558"
19,1.1990612,"((square(x2) + ((x4 * 0.30334267) + (((square(x0) - x1) * 1.6328477) - x3))) * 3.0361183) + -0.0740687"
