Complexity,Loss,Equation
1,85.81626,"2.318"
3,78.75097,"x1 * 3.6907883"
5,60.118183,"log(abs(x2)) * -5.0329013"
6,58.88893,"x1 * abs(x0 * -6.741423)"
7,51.351616,"(x0 * x0) * (x1 * 4.779593)"
9,44.31311,"(4.779593 * (x0 * (x0 * x1))) - -2.0260248"
11,34.16006,"-6.345646 * ((abs(x2) + -1.1194485) - (abs(x0) * x1))"
12,27.439018,"((abs(x0) * (0.19693704 - x1)) + log(abs(x2))) * -5.1936693"
14,24.194496,"(log(abs(x2)) + (x5 + (abs(x0) * (0.123624235 - x1)))) * -4.2562532"
16,17.89302,"((abs(x0) * ((0.040826492 - x1) - x1)) + (log(abs(x2)) + x5)) * -3.9259722"
18,17.458876,"(log(abs(x2)) + (x5 + ((((0.123624235 - x1) * 0.7264607) - x1) * abs(x0)))) * -4.2562532"
19,17.148752,"-3.9259722 * (log(abs(x2)) + (x5 + (((0.040826492 - x1) - x1) * abs(abs(x0) - 0.040826492))))"
20,12.050076,"(((x5 + ((0.040826492 - x1) * abs(x0 * abs(abs(x0))))) + log(abs(x2))) * -3.9259722) + x1"
21,11.774193,"((((x5 + ((0.040826492 - x1) * abs(x0 * abs(x0)))) + log(abs(x2))) * -3.9259722) + x1) - -0.7516436"
22,11.084825,"((x5 + (((0.056728616 - x1) * abs(x0 * abs(abs(x0)))) + log(abs(x2)))) * -4.3336234) + (x1 - -0.44334596)"
28,10.193534,"((x5 + ((((((abs(x0) * ((-0.047817957 - x1) - x1)) + 0.10483757) * abs(x0)) + log(abs(x2))) + -0.5923719) + abs(x2))) - 0.706796) * -2.7621105"
