Complexity,Loss,Equation
1,100.75373,"7.632852"
3,91.20884,"7.593974 - x1"
4,59.804394,"abs(x0 * 10.354359)"
5,59.58184,"(x0 * x0) * 6.1674714"
6,43.386772,"(abs(x0) - x1) * 7.637577"
7,31.977207,"((x0 * x0) - x1) * 5.859299"
9,26.680342,"(((x0 * x0) - x1) + 0.51438284) * 5.167815"
10,14.5561905,"((x1 - (x0 * x0)) - abs(x2)) * -4.823079"
12,13.2952585,"(-0.2991869 - ((x1 - (x0 * x0)) - abs(x2))) * 5.2666774"
13,6.33507,"((x0 * x0) - (x1 - ((x2 * x2) - x3))) * 4.078173"
15,4.455397,"(((x0 * 1.3460535) * x0) - (x1 - ((x2 * x2) - x3))) * 3.5930011"
17,2.849735,"(((x0 * (1.368015 * x0)) - (x1 - ((x2 * x2) - x3))) * 3.5221505) - x1"
19,1.6879627,"x4 + ((((x0 * (x0 * 1.4918971)) - (x1 - ((x2 * x2) - x3))) * 3.2847602) - x1)"
20,1.6879625,"(((abs(x0 * (x0 * 1.4919419)) - (x1 - ((x2 * x2) - x3))) * 3.2846358) - x1) + x4"
21,1.2600374,"(x4 + (((x1 - ((x2 * x2) - x3)) - ((x0 * x0) * 1.6498142)) * -3.0198777)) - (x1 + x1)"
23,1.2599603,"(x4 + ((((x0 * x0) * 1.649659) - (x1 - ((x2 * x2) - x3))) * 3.0181603)) - (x1 + (x1 + -0.011524163))"
29,1.2584182,"x4 + (((((((x0 * 1.6638279) * x0) - (x1 - ((x2 * x2) - (x1 - ((x0 * -0.009245153) - x3))))) * 2.9924865) - 0.7964886) + x1) + 0.8341075)"
