Complexity,Loss,Equation
1,20.050581,"0.14030191"
3,15.672291,"x1 * 2.1882117"
4,14.789382,"abs(x0) * x1"
5,11.215353,"x0 * (x1 * x0)"
6,9.948771,"(abs(x0) * x1) * 3.2417884"
7,8.525736,"(x1 * x0) * (x0 * 1.9330636)"
9,7.152886,"(x4 * x3) + (x0 * (x1 * x0))"
10,2.5754635,"((abs(x0) * x1) + (x4 * x3)) * 3.184963"
11,1.6011416,"(((x1 * x0) * x0) + (x3 * x4)) * 2.2136934"
13,0.942184,"((x1 * 2.016105) * (x0 * x0)) + ((x4 * x3) * 2.9893572)"
15,0.92377543,"(x1 * ((x0 * (x0 * 1.9622502)) - -0.17253971)) + ((x4 * 2.9865081) * x3)"
17,0.9129873,"((x1 - 0.0305316) * (((x0 * 1.9605558) * x0) + 0.17624874)) + (x3 * (x4 * 2.9937084))"
18,0.9129871,"(abs(((x0 * -1.9605212) * x0) + -0.17644928) * (x1 - 0.03052491)) + (x3 * (x4 * 2.9936576))"
19,0.9058338,"((x3 + 0.02842046) * (x4 * 3.0001385)) + ((x1 - 0.029741725) * (((x0 * 1.9636283) * x0) - -0.17161363))"
21,0.8898575,"((x3 * x4) * ((x1 * 0.16947559) + 3.0094368)) + ((x1 - 0.029987188) * (((x0 * x0) * 1.9459947) - -0.17979662))"
23,0.88630253,"((((x0 * 1.9614329) * x0) - -0.17553361) * (x1 - 0.029518494)) + (((x3 * ((x1 * 0.117600635) + 3.0048637)) + 0.09157058) * x4)"
24,0.8863025,"(((1.9614329 * (x0 * x0)) - -0.17553361) * (x1 - 0.029518494)) + ((0.09157058 + (x3 * (3.0048637 + (x1 * abs(0.117600635))))) * x4)"
25,0.882284,"((x1 - 0.033327807) * (((1.9599086 * (x0 * x0)) - -0.18096384) - (0.096177325 * x38))) + (x3 * (x4 * ((0.17816807 * x1) + 3.0020175)))"
27,0.8738832,"(((x38 - x36) * 0.09292323) + ((x3 * x4) * ((x1 * 0.16182053) + 3.0201473))) + ((((x0 * 1.9450878) * x0) + 0.18899266) * (x1 - 0.031470954))"
