Complexity,Loss,Equation
1,26.322437,"x1"
3,23.774475,"x1 * 2.4943466"
4,22.353989,"x1 * abs(x0)"
5,15.556194,"x1 * (x0 * x0)"
6,13.52995,"x1 * (abs(x0) * 3.487848)"
7,10.859254,"(x0 * (x0 * 1.9393479)) * x1"
9,10.812599,"(x0 * x0) * ((x1 * 1.9642912) + -0.13117032)"
10,8.11952,"(x4 * x3) - ((x1 * abs(x0)) * -3.5133457)"
11,5.389155,"(x4 * x3) - ((x0 * (x1 * x0)) * -1.9548343)"
12,3.7466633,"((x3 * x4) - ((0.1953886 - abs(x0)) * x1)) * 3.5964198"
13,1.025542,"((x3 * x4) - ((x0 * (x1 * x0)) * -0.6627103)) * 2.9952936"
15,1.0236744,"((x4 * x3) - ((((x0 + 0.023691142) * x0) * x1) * -0.6574247)) * 2.9966743"
17,1.0148177,"((x3 * 2.9939618) * x4) - ((-0.08381623 * x44) - ((x1 * x0) * (x0 + x0)))"
19,1.0085169,"(x4 * (((x14 * 0.044341456) - x3) * -2.9955328)) - ((-0.015356517 - (x0 + x0)) * (x0 * x1))"
21,1.005109,"(x44 * 0.10775573) + (((x4 * 2.9985518) * x3) - ((x0 + x0) * ((x22 * -0.046998356) - (x1 * x0))))"
23,0.9903854,"((-0.009977395 - x4) * (((x14 * 0.045571007) - x3) * 2.9943435)) - ((((x31 * 0.059360754) - x0) * x1) * (x0 + x0))"
25,0.9825717,"((((x14 * 0.046822887) - x3) * 2.9860473) * (-0.01322049 - x4)) - ((((x31 + x39) * 0.050591305) - x0) * (x1 * (x0 + x0)))"
27,0.9820312,"(((-0.013227311 - x4) * 2.9859626) * ((x14 * 0.04686214) - x3)) - ((((((x39 + x31) - 0.19595486) * 0.050603837) - x0) * x1) * (x0 + x0))"
29,0.9813838,"((-0.038429737 - (x4 * 2.9860322)) * ((x14 * 0.046796426) - x3)) - ((x1 * ((x0 + x0) + -0.15411258)) * (((x39 + (x31 - 1.6749482)) * 0.05281358) - x0))"
30,0.9785615,"((-0.03822442 - (x4 * 2.9947875)) * ((x14 * 0.0490013) - x3)) - ((x1 * ((((x39 + x31) - abs(x4)) * 0.05457571) - x0)) * (x0 + (x0 + -0.07199138)))"
