Complexity,Loss,Equation
1,146.50682,"2.603229"
3,123.854454,"x1 * 5.6671"
5,114.97519,"(x1 * 5.879019) + 2.9878712"
6,84.56317,"x1 * (abs(x0) * 9.306963)"
7,72.66817,"(x0 * x1) * (x0 * 6.5374002)"
9,61.70104,"((x1 * (x0 * x0)) + 0.50550544) * 6.5551972"
11,57.04079,"((((x0 * x1) * x0) + 0.51129556) * 6.504274) - x5"
12,56.579315,"((((x0 * 6.5374002) * x0) * x1) + 4.0720406) - abs(x2)"
13,53.496727,"((1.1466217 - x5) * 2.917671) + ((x1 * x0) * (x0 * 6.4057612))"
14,51.92086,"((((x0 * 6.5374002) * (x0 * x1)) + 4.0720406) - abs(x2)) - x5"
16,51.84663,"(((6.5374002 * (x0 * x0)) * x1) + ((4.0720406 - abs(x2)) - x5)) - x10"
20,51.368397,"(((x0 * x0) * (x1 * 6.5374002)) + (((4.0720406 - abs(x2)) - (x5 - x10)) - x10)) + x22"
21,50.119663,"((x6 + ((abs(x2) * -8.136013) + ((x1 * 6.4508667) * abs((x0 * 1.4548633) + -0.17093585)))) - -7.481616) + 2.12882"
22,39.039886,"((abs(((x0 * abs(x0)) + 0.0033970363) * -6.379947) * x1) - ((abs(x2 * 1.369235) * 5.9983993) + -6.06283)) - -3.5980318"
24,38.14376,"(((abs(((x0 * abs(x0)) + -0.1690278) * -6.358707) * x1) - -8.684631) + ((abs(x2 * -12.48096) + 1.7693089) * -0.6624014)) - -2.081238"
26,37.969788,"(((x1 * abs(((x0 * abs(x0)) + -0.16822796) * -6.376865)) - -7.8029833) + ((abs(x2 * 1.1520016) * -7.2033005) + 1.844225)) - (x39 * 0.41510525)"
