Complexity,Loss,Equation
1,148.95181,"4.177418"
3,135.9244,"x1 * 5.5030065"
5,122.29837,"(x1 - -0.7173272) * 5.16673"
7,110.07834,"(x1 + (0.8462307 - x5)) * 4.248393"
9,107.71011,"(x3 - ((x1 - x5) * -4.2953835)) - -3.6439621"
11,96.28474,"((((x4 * x3) + x1) * 4.4299507) - -3.632761) - x5"
13,95.79545,"((((x4 * x3) * 4.001753) + (x1 * 4.9599752)) - -3.593897) - x5"
17,91.110275,"((((x3 * (x4 + 0.42611012)) + (x1 - (x5 - x1))) * 2.6479628) - -2.2831044) + 1.2715939"
19,89.4017,"(((((x3 * ((x4 * 1.4421053) + 0.42611012)) + x1) - (x5 - x1)) * 2.6479628) - -2.2831044) + 1.2715939"
21,88.88058,"((x27 * x18) + ((x5 - ((x1 + 0.8593816) + (x13 * -0.10444994))) * -4.1476893)) + ((x3 * x4) * 3.8719575)"
23,86.79924,"((x1 - (x5 - ((x18 * x26) + 1.1325604))) * ((x27 * x18) + 3.2212892)) + ((x3 * (x4 + x4)) * 2.0101805)"
25,85.5806,"(((x3 * (x4 * 1.5294925)) + (x1 - (x5 - ((x18 * x26) + (x1 + 1.0332426))))) * 2.554755) + ((x18 * x27) - -0.91196674)"
27,84.13462,"(((((x3 * (x4 + 0.28767183)) * 1.5294925) + (x1 - (x5 - ((x18 * x26) + (x1 + 1.0332426))))) * 2.554755) + (x18 * x27)) - -0.91196674"
29,83.36873,"(((x27 * x18) + 4.04821) * (((x1 - (x5 - (((x26 * x18) + 1.5739287) + x1))) * 0.605368) + (x3 * (x4 + 0.27253556)))) - (0.009018689 - x2)"
