Complexity,Loss,Equation
1,104.05246,"3.845794"
3,95.43284,"x1 * 4.9218497"
5,82.50803,"(x1 * 4.727977) - -3.6000912"
6,71.97027,"abs(x0 * 7.4660583) * x1"
7,67.64747,"((x1 * x0) * x0) * 4.490616"
8,60.010555,"(x1 * (abs(x0) * 7.249932)) + 3.4639177"
9,55.57555,"((x0 * (x1 * x0)) * 4.838406) - -3.4065995"
10,54.717175,"(3.4702125 - ((abs(x0) * -7.27694) * x1)) - x5"
11,50.224472,"((x0 * (x0 * 4.857745)) * x1) - (x5 + -3.41249)"
12,49.98619,"((1.0904608 - ((abs(x0) * x1) * -2.2962239)) - x5) * 3.19499"
13,45.375217,"((((x1 * x0) * x0) * 1.5696052) - (x5 + -1.0982063)) * 3.1220741"
19,45.01755,"((x1 * abs((x0 * (x0 * -1.4558805)) + (abs(x43) * -0.23392503))) - (x5 + -1.0592487)) * 3.2086012"
21,45.00124,"(((x1 * abs(((x0 * x0) * -1.4558805) + (abs(x43) * -0.23392503))) - (x5 + -1.0592487)) * 3.2086012) + x29"
22,41.113197,"((5.392857 - abs(x2)) + (((abs(x0 * (x0 - (x0 * 5.791065))) + 0.052016705) * x1) - x5)) - abs(x2)"
24,40.703213,"(7.707637 - abs(x2)) + ((((x1 * (abs(x0 * (x0 - (x0 * 5.5952525))) + 0.6787045)) + -2.726688) - x5) - abs(x2))"
27,40.601177,"(5.392857 - abs(x2)) + ((x1 * abs(abs(((abs(x0) - (5.791065 * abs(x0))) * x0) + x7))) + ((-0.40487847 - x5) - abs(x2)))"
28,40.50947,"((abs(abs(abs(x0 * ((-0.0788953 + x0) - (5.791065 * x0))) + x24)) * x1) + ((-0.40487847 - x5) + (5.392857 - abs(x2)))) - abs(x2)"
29,40.449963,"(abs(abs(x24 + abs(abs((x0 * (x0 - (x0 * 5.791065))) + -0.0788953)))) * x1) + (((-0.40487847 - x5) + (5.392857 - abs(x2))) - abs(x2))"
30,40.32044,"(abs(abs(x24 + abs(abs((x0 * (x0 - (x0 * 5.711015))) + -0.53044426)))) * x1) + ((((-0.38550204 - x5) + 5.413489) - abs(x2)) - abs(abs(x2)))"
