Complexity,Loss,Equation
1,149.42206,"4.201386"
3,126.58211,"x1 * 6.3830023"
5,113.33079,"(x1 * 6.050755) - -3.654996"
6,84.82419,"(x1 * 8.393799) * abs(x0)"
7,74.65848,"(x0 * (x1 * 5.331419)) * x0"
8,72.32124,"(-0.43504104 - (abs(x0) * x1)) * -8.149322"
9,61.482372,"((x0 * (x0 * x1)) + 0.69821435) * 5.2099543"
11,52.426636,"(((x0 * (x1 * x0)) + 0.71655506) - x6) * 4.7473974"
12,52.223335,"(abs(0.70149904 - x6) + ((x0 * x0) * x1)) * 4.7449164"
13,50.037777,"((x0 * ((x1 * x0) * 5.1747794)) - -3.4379249) + (x6 * -3.3898897)"
15,49.304676,"x45 + ((((x0 * (x0 * x1)) * 5.2220454) - -3.5292068) + (x6 * -3.2849195))"
16,40.159176,"((3.7571654 - (abs(x2) * 3.0434923)) - ((x0 * x0) * (x1 * -1.9575689))) * 2.5480897"
17,35.576115,"abs(19.388905 - abs(x2 * 10.249936)) - (((x0 * x1) * (x0 * -4.9947114)) + 8.399293)"
22,28.951303,"((((0.10746629 - x1) - x1) * ((x0 * x0) * -2.4870422)) + ((x6 * -3.3219671) - (abs(x2) * 7.6689644))) + 9.58225"
24,28.95112,"(x0 * ((((0.10453043 - x1) - x1) * (x0 * -0.57595265)) * 4.3151145)) + (((x6 * -3.3208158) + 9.582024) - abs(x2 * -7.6692367))"
26,28.63475,"((x0 * (((((0.10453043 - x1) - x1) * x0) * -0.57595265) * 4.3151145)) + (((x6 * -3.3208158) + 9.582024) - abs(x2 * -7.6692367))) - x9"
30,28.63438,"((x0 * (((0.10453043 - x1) - x1) * x0)) * (-0.57595265 * 4.3151145)) + ((((x6 * -3.3208158) + (9.582024 - abs(x2 * -7.6692367))) - x9) - (-1.3353156 + 1.1512853))"
