Complexity,Loss,Equation
1,4.704509,"-0.13845563"
3,2.0141938,"x3 * x4"
5,1.153319,"(x4 * x3) * 1.964754"
7,1.144868,"(0.046821278 - (x3 * x4)) * -1.9624443"
9,1.1388315,"(x4 * ((x3 + -0.041364223) * 1.9618866)) - 0.087341934"
11,1.133039,"x4 * (x3 - ((0.086385615 - x3) - (x1 * -0.088232726)))"
13,1.1289595,"x4 * (((-0.14070925 * x1) - (0.084368505 - (2.9541092 * x3))) - x3)"
15,1.1219779,"(((x1 * -0.13827297) - (((0.083277546 - x3) * 0.95223653) - x3)) * x4) - 0.08370775"
17,1.1190242,"((((x1 * -0.13657266) - ((0.04293707 - x3) * 1.9536474)) - (x25 * 0.06332379)) * x4) - 0.08330929"
19,1.0904275,"((x3 - (0.07722902 - x3)) * x4) - ((x1 * (x1 * (-0.06913635 * (x48 - x21)))) + 0.13690153)"
21,1.0813038,"(((x3 - (0.08903419 - x3)) * x4) - (0.0710028 + (((x1 * x1) * -0.102197535) * (x48 - x21)))) - 0.009846342"
23,1.0737131,"(x4 * (((x1 * -0.11797474) - ((0.03133237 - x3) * 2.9464793)) - x3)) - ((x48 - x21) * ((x1 * -0.09945257) * x1))"
27,1.0674901,"(x4 * (((x1 * -0.11578353) - ((0.02970178 - x3) * 2.9447083)) - x3)) - (((x1 * ((x48 - x21) * (x1 * -0.09878677))) + 0.09156644) - 0.01248081)"
31,1.0648057,"(x4 * (((x1 * -0.12205364) - (2.951007 * (0.029792814 - x3))) - x3)) - ((x1 * ((-0.09875214 * (x48 - x21)) * x1)) - ((0.11524077 - (x11 * 0.07451801)) * -0.6789428))"
34,1.0560626,"(x4 * (((((x0 * -0.055548005) * x48) - (x1 * 0.05632427)) - (0.042108934 - x3)) * 1.9296534)) - ((((x48 + (sqrt(x1 - x1) - x21)) * (x1 * x1)) * -0.097075395) - -0.08011201)"
40,1.05259,"(x4 * (((((x48 * x0) * -0.057364434) - (x1 * 0.05960506)) - (0.04201751 - x3)) * 1.9364718)) - ((((x48 + (sqrt(x1 - x1) - x21)) * (x1 * x1)) * -0.09706114) - ((0.12251131 - (x11 * 0.08916434)) * -0.64666384))"
