Complexity,Loss,Equation
1,115.834435,"3.0289645"
3,106.186485,"x1 * 4.5182424"
5,97.58969,"(x1 * 4.4485497) + 2.9327395"
6,73.593605,"abs(x0 * 8.072771) * x1"
7,64.75247,"(x0 * x1) * (x0 * 5.164554)"
8,64.14349,"(abs(x0 * 8.094294) * x1) + 3.074173"
9,54.769135,"(((x0 * x0) * 5.199703) * x1) - -3.160097"
11,50.238674,"((x1 * ((x0 * 5.187751) * x0)) - -3.2256382) - x5"
13,47.17132,"(x0 * ((x0 * x1) * 5.1668816)) - (-3.3402128 - (x5 * -2.742744))"
14,32.53773,"(((x0 * x1) * (x0 * 5.2142777)) - (abs(x2) * 7.903085)) - -9.589054"
16,28.326181,"(((x0 * ((x1 * x0) * 5.2142777)) - abs(x2 * 7.903085)) - -9.589054) - x5"
18,26.71745,"(x0 * (x1 * (x0 * 5.202082))) - (x5 + ((abs(x2 * -7.8475657) + -8.904118) + x5))"
20,25.738916,"(((x0 + 0.038310274) * ((x0 * 5.1774516) * x1)) - (-9.632503 - (abs(x2) * -7.7533336))) - (x5 * 2.5858243)"
