Complexity,Loss,Equation
1,113.870476,"2.5411248"
3,95.43042,"x1 * 4.921252"
5,88.19438,"(x1 * 4.9995923) + 2.690579"
6,60.865826,"abs(x0 * 7.937089) * x1"
7,51.39408,"(x0 * x0) * (x1 * 5.0804434)"
9,44.862774,"((x1 * (x0 * x0)) * 5.083319) + 2.5556884"
11,40.86277,"(x0 * ((x1 * x0) * 5.0670166)) + (2.6952097 - x5)"
12,40.85011,"((x1 * (x0 * (x0 * 5.099638))) + 3.3500626) - abs(x2)"
13,38.32644,"(x0 * ((x0 * x1) * 5.0406923)) + ((1.1034416 - x5) * 2.6515198)"
15,37.98939,"(((1.1446657 - x5) * 2.5884871) + (((x0 * x0) * x1) * 5.019075)) - x12"
16,37.67278,"(abs(x30 + ((x0 * x0) * 5.022641)) * x1) + ((1.1064862 - x5) * 2.6564279)"
17,37.65061,"(x1 * (x0 * (x0 * 5.099638))) + (((3.3500626 - abs(x2)) - abs(x2)) - x12)"
18,36.920956,"(((x0 * (x0 * x1)) * 5.0348735) + (2.9584432 - (x5 * 2.6286778))) - (abs(x8) * x12)"
20,36.76217,"(((x1 * (x0 * (x0 * 4.886069))) + (2.6457336 * (1.0913663 - x5))) - (x12 * abs(x8))) - x47"
21,36.202187,"(((5.0312824 * x1) * x0) * x0) + ((2.5319855 * (1.1412176 - x5)) - (x12 * abs(x12 * abs(x17))))"
23,35.47291,"((x1 * abs(x30 + ((x0 * 5.0027146) * x0))) + ((1.0747886 - x5) * 2.654526)) - (abs(x8 * x12) * x12)"
24,35.440464,"(x1 * (x0 * (5.0027146 * x0))) + (((1.0747886 - x5) * 2.654526) - ((x12 * ((0.26984033 * x12) * x12)) * abs(x8)))"
25,35.439587,"(((1.0747886 - x5) * 2.654526) + (x1 * (x0 * (x0 * 5.0027146)))) - (abs(x12 * abs((-0.26748946 * x12) * x8)) * x12)"
26,35.106056,"(x1 * (x0 * (5.0027146 * x0))) + ((((1.0747886 - x5) * 2.654526) - (0.26984033 * (abs((x8 * x12) * x12) * x12))) - x32)"
27,34.707787,"((1.0906172 - x5) * 2.6491477) + ((x1 * abs((x0 * (x0 * 4.994896)) + x30)) - (x12 * abs(x8 * ((x12 * x12) * 0.26746815))))"
29,34.264114,"((x1 * abs((x0 * (x0 * 4.9743776)) + x30)) + (((1.0894843 - x5) * 2.6417954) - (abs((x8 * 0.2756927) * (x12 * x12)) * x12))) - x32"
