Complexity,Loss,Equation
1,19.214455,"0.04283109"
3,14.350147,"x3 * x4"
5,10.451839,"x3 * (x4 * 3.0021198)"
7,8.069538,"x1 + (x4 * (x3 * 2.936249))"
9,7.5200825,"(x1 * 1.7633595) + (x3 * (x4 * 2.886012))"
10,2.5909648,"((x3 * x4) + (abs(x0) * x1)) * 3.0332127"
11,1.814909,"((x0 * (x1 * x0)) + (x3 * x4)) * 2.3500338"
13,1.0449145,"((x1 * (x0 * x0)) * 2.03966) + ((x3 * 3.0902274) * x4)"
15,1.0322572,"((x0 * x0) * (x1 * 2.041641)) + (x3 * ((x4 * 3.1031811) + 0.11112358))"
17,1.0218346,"(x25 * -0.14527905) + ((((x0 * x1) * x0) * 2.037253) + ((x4 * x3) * 3.0911884))"
19,1.0093907,"(x25 * -0.14461961) + ((((x0 * x1) * x0) * 2.0392432) + (x3 * ((x4 * 3.1040614) - -0.11014107)))"
21,1.0078948,"(((x25 + 0.26292616) * -0.14847945) + (x0 * ((x1 * x0) * 2.0391815))) + (x3 * ((x4 * 3.1046755) - -0.10806572))"
22,1.0021615,"((((x0 * x0) * 2.0386286) * x1) + ((x3 * x4) * 3.0875814)) + ((x25 + abs(x27 * x25)) * -0.14480394)"
23,0.99843,"(((x3 * x4) * 3.0831928) + (x1 * (x0 * (x0 * 2.0364811)))) + (((x24 * (x35 + x31)) + x25) * -0.11732538)"
24,0.98940194,"(((abs(x35 * x25) + x25) * -0.15300974) + ((x0 * x1) * (x0 * 2.0379937))) + (x3 * ((x4 * 3.1060555) - -0.11878012))"
26,0.98493683,"(x3 * ((x4 * 3.1054192) - -0.12352389)) + ((((x25 + abs(x25 * x35)) + -0.41880158) * -0.17467108) + (((x1 * x0) * 2.037421) * x0))"
28,0.97424865,"((x3 * ((x4 * 3.102016) - -0.11505329)) + ((x0 * x1) * (x0 * 2.0379684))) + ((abs((x43 - x27) * x25) + (x25 + -0.712705)) * -0.16280867)"
29,0.9603153,"((x0 * 2.047445) * (x0 * x1)) + (((abs(x25 + abs((x27 * x25) - 0.9189995)) + -1.2144161) * -0.24952288) + (x3 * ((x4 - -0.03646929) * 3.1096878)))"
