Complexity,Loss,Equation
1,72.66087,"0.28536215"
3,46.586376,"x0 * 5.080139"
5,21.482718,"(x0 - x1) * 4.9851255"
7,14.517571,"((x0 - x1) - x3) * 4.382944"
9,7.794711,"((x0 + (x2 - x3)) - x1) * 4.006615"
11,6.352229,"(((x2 + (x0 - x3)) - x1) * 3.7537847) + x0"
13,4.1951666,"(3.0050118 * (((x2 + x0) - x3) + x0)) - (5.006717 * x1)"
15,3.564601,"((x2 + (x0 + ((x0 - x3) - (x1 * 1.8625345)))) * 2.6826134) - 0.001601467"
17,2.9760063,"(((x3 + x4) + x0) - x1) + ((((x2 + x0) - x3) - x1) * 3.7545493)"
19,2.1743047,"(x0 + (((x3 + x4) - x1) + ((((x2 + x0) - x3) - x1) * 4.0023274))) - x2"
21,2.1721811,"(x0 + ((((x3 + x4) + 0.046086516) - x1) + ((((x2 + x0) - x3) - x1) * 4.0023274))) - x2"
23,1.1673082,"(((x0 + ((x3 + x4) + (0.046086516 - x1))) + ((((x0 + x2) - x3) - x1) * 4.0023274)) - x2) - x5"
