Complexity,Loss,Equation
1,117.0553,"9.003027"
3,105.784676,"8.940675 - x1"
4,79.86513,"square(x1 + -2.8031409)"
5,78.57237,"(1.3703233 - x1) * 6.2856364"
6,70.498184,"square((x3 + x1) + -2.4171846)"
7,68.65602,"(x1 - (1.6547576 - x3)) * -4.879546"
8,67.49731,"(square(x2) + 4.48057) * (1.5563312 - x1)"
9,64.46051,"((3.5769606 - x1) * (6.138867 - x3)) - 13.807934"
10,53.588547,"(((square(x2) - x1) - x3) - -1.2211999) * 3.6830091"
12,50.428284,"((((square(x2) - x1) - -1.8705796) - x3) - x1) * 2.8528829"
