Complexity,Loss,Equation
1,1.0662844,"-0.0875527"
3,1.0399874,"x48 * -0.19252032"
5,0.9638977,"x14 * (x7 * 0.3540227)"
7,0.960911,"(x48 * x10) * (x44 * -0.3499145)"
9,0.89438033,"(((x12 - x10) * x48) * -0.25030845) * x12"
11,0.85165423,"(x12 + x5) * (x48 * (-0.16644177 * (x12 - x10)))"
13,0.83259386,"(((x41 + x12) + x5) * x48) * (-0.16644177 * (x12 - x10))"
14,0.8297803,"(x10 * log(0.7137519 - ((x12 * (x12 + 0.9329858)) * -0.6126245))) * x48"
15,0.793665,"((x12 + (x41 + x5)) * (x48 * -0.16644177)) * (x12 - (x10 + x33))"
16,0.7719442,"(x48 * log(0.78448457 - (((x12 + 0.9715701) * -0.55615073) * x12))) * (x10 + x42)"
18,0.7545496,"((x48 * log(0.78448457 - (((x12 + 0.9715701) * -0.55615073) * x12))) + -0.09227667) * (x10 + x42)"
21,0.75361586,"((((0.63594896 - ((x12 + 1.017855) * x12)) * x48) * -0.330493) + -0.13682003) * (x10 + ((x42 * x15) + x42))"
22,0.7395821,"(((x10 + -0.64038724) * (x48 * log(0.3174946 - (((x12 + 0.66502506) * -1.7196696) * x12)))) - (x22 * x25)) * 0.31408048"
24,0.71839136,"((log(0.15801866 - (((x12 + 0.55272186) * x12) * -2.0263312)) + 0.41682044) - (-0.07861616 - x35)) * ((x48 * (x10 * 0.2941678)) + 0.14419271)"
25,0.7062301,"((x10 + x42) * ((x48 * ((0.60692513 - (x12 * (x12 + 0.849099))) * -0.29678857)) + -0.043572)) - ((x25 + 0.3085637) * (x22 * 0.32636976))"
26,0.673994,"(-0.1378404 + (log(0.11514598 - ((x12 * (x12 + 0.45387256)) * -1.9014053)) - (-0.26896065 - x35))) * (((x48 + 0.47596282) * (x10 * 0.30969554)) + 0.17913143)"
27,0.6472035,"((x10 + x42) * (((x48 + 0.06562389) * (-0.34399417 * (0.7996528 - (x12 * (x12 + 1.0058498))))) + -0.1107001)) - ((x25 * (x22 * 0.33568767)) + 0.06562389)"
28,0.6317335,"((((((x10 + -0.64038724) + x42) * x48) + 0.51056254) * log(0.3174946 - (((x12 + 0.66502506) * -1.7196696) * x12))) - ((x22 * x25) + 0.15731336)) * 0.31408048"
