Complexity,Loss,Equation
1,5.8596797,"x1"
3,4.7720356,"x4 + x3"
5,3.824123,"x1 + (x4 + x3)"
7,2.825187,"(x5 + (x3 + x1)) + x4"
9,1.9506935,"(x5 + (x3 + x1)) + (x4 + x0)"
11,1.0799673,"(x1 + x3) + ((x2 + (x5 + x4)) + x0)"
13,1.0702646,"((((x2 + x0) * 0.9306632) + x3) + x4) + (x1 + x5)"
15,1.0693127,"x5 + (((x0 + (x2 + -0.03317234)) * 0.9301872) + (x4 + (x3 + x1)))"
17,1.0601993,"(x4 + (((x2 + x0) * 0.93066823) + (x1 + (x3 + x5)))) + (x42 * -0.10213706)"
19,1.0526716,"x3 + (((((x2 + x0) * 0.92936015) + (x1 + x5)) + x4) + ((x37 * x2) * -0.11584882))"
21,1.0439254,"x3 + (((((x2 + x0) * 0.92936015) + (x1 + x5)) + x4) + (((x37 * x2) + x42) * -0.11584882))"
23,1.0385898,"(x1 + (x3 + ((((x0 + x2) * 0.92523056) + x4) + x5))) + (((x37 * (x2 + x17)) + x42) * -0.109277196)"
25,1.0363333,"(((x2 + x0) * 0.92551076) + ((x3 + x1) + x4)) + ((((((x2 * 1.6437228) + x17) * x37) + x42) * -0.091023535) + x5)"
27,1.0242592,"((x3 + (((x2 + x0) * 0.92321444) + x1)) + (x4 + (x5 + ((x37 * ((x17 + x2) + (x43 * -0.9119649))) * -0.14091694)))) - 0.028284686"
