Complexity,Loss,Equation
1,152.38782,"2.8511648"
3,123.10391,"x1 * 6.0176783"
5,112.96527,"(x1 - x5) * 5.9109273"
6,72.41742,"(abs(x0) * 8.868019) * x1"
7,63.00625,"((x1 * x0) * 5.5206885) * x0"
9,55.833508,"(((x0 * x0) * x1) * 5.4948697) - -2.67899"
11,25.275084,"(((x0 * x1) * x0) - log(abs(x2))) * 5.1749024"
13,19.495277,"(((x0 * (x1 * x0)) - log(abs(x2))) - x5) * 4.6770444"
15,16.530218,"((((x1 * (x0 * x0)) - log(abs(x2))) * 1.6319678) - x5) * 3.0824242"
17,16.440144,"((((((x0 * x0) * x1) - log(abs(x2))) * 1.6833372) - x5) * 3.0193672) + -0.3103031"
24,16.334229,"(abs(x36) + -0.7233268) + (((((x0 * (x0 * x1)) - log(abs(x2 * 1.294686))) - (x5 * 0.6005856)) + 0.18694954) * 5.0714765)"
27,16.309172,"(x5 + (x5 + (x41 * -0.3739931))) - ((((((x0 * x1) * x0) - log(abs(x2 * 1.028167))) - (x5 - -0.7162421)) * -5.0699363) + -3.4482126)"
