Complexity,Loss,Equation
1,6.8455586,"-0.20415759"
3,4.365859,"x0 + x2"
5,3.4242756,"x2 + (x0 + x1)"
7,2.5431566,"x2 + ((x3 + x0) + x1)"
9,1.7279633,"(((x4 + x0) + x2) + x3) + x1"
11,1.0273817,"((x2 + (x3 + x0)) + x5) + (x4 + x1)"
13,1.0265079,"(x1 + ((x5 + x0) + (x4 + (x3 * 1.0306829)))) + x2"
15,1.0262483,"(x1 + ((x5 + x0) + (x4 + ((x3 * 1.0306829) - -0.016110374)))) + x2"
18,1.0183284,"(x4 + ((x5 + (x3 + x2)) + x1)) - (((-1.3095378 * x5) * log(0.9606493)) - x0)"
19,1.0146292,"x4 + ((((x5 + x3) + x2) + x1) - ((((-4.745217 - x39) * -0.025971036) * x5) - x0))"
21,1.0140709,"(((((x2 + -0.85622305) + x3) + x1) + ((x4 + 0.25707403) - ((x5 * -0.8807271) - x0))) - -0.663365) + -0.05421006"
23,1.0082448,"x4 + (x5 + ((x3 + (x2 + (1.0422157 - (((x5 * -0.0665527) + -1.0505536) * (x0 - 1.7472425))))) + (x1 + 0.804029)))"
29,1.0065973,"(x5 + x4) + ((x1 - (((x5 * (((x20 * -0.05884847) + -2.1695921) + x2)) * -0.061241534) - x0)) + (((x29 * -0.045505166) + x3) + (x2 * 1.0597911)))"
