Complexity,Loss,Equation
1,1.0271456,"0.015386336"
3,1.0141708,"x5 * -0.11974649"
5,1.0048966,"-0.102191314 * (x5 + x8)"
7,0.9938105,"-0.11301844 * (x8 - (x49 - x5))"
11,0.9917948,"((x8 + x44) - ((x17 + x10) + x49)) * -0.06276886"
13,0.9894258,"((((-1.1003953 - x49) * x2) - x33) * (x27 + x28)) * -0.07216459"
15,0.97466946,"(((x8 + 0.8007563) * -0.10790947) * ((x12 * x18) + (x5 + 0.70979655))) - -0.061733842"
17,0.97288805,"-0.09380914 * (((-0.92957354 + (x20 - ((x32 - (x46 + x22)) * x14))) * x10) + x5)"
19,0.9625984,"((((x20 + -0.77738196) - ((x32 - (x46 + (x7 + x22))) * x14)) * x10) + x5) * -0.09380914"
21,0.96141803,"((((x20 + -0.6937696) - ((x32 - ((x46 + (x7 + x22)) * 1.0947348)) * x14)) * x10) + x5) * -0.10255543"
22,0.9613087,"-0.09380914 * ((((-0.77738196 + x20) - ((x32 - (x46 + ((x7 + x22) * sqrt(1.5493696)))) * x14)) * x10) + x5)"
23,0.9602237,"((x44 + x5) + (x10 * (-0.69007474 - ((x32 - (x29 + ((x22 + x46) + x7))) * (x14 * 1.0073509))))) * -0.09719374"
25,0.95587313,"(((x8 + ((x32 + x40) * x19)) + x5) + ((0.14976084 - (x32 - ((x7 + x22) + x46))) * (x14 * x10))) * -0.09380914"
27,0.94951177,"((x8 + ((x32 + x40) * x19)) + (x5 + ((x10 * x14) * (0.38698947 - (x32 - ((x7 + (x22 + x46)) + x8)))))) * -0.09380914"
31,0.9483494,"((x19 * (x45 + ((x29 - -0.88277626) * x40))) + ((x5 + x12) + (x10 * (-0.74696904 - ((x32 - (x31 + ((x46 + x7) * 1.1407306))) * x14))))) * -0.10428297"
35,0.9444216,"(((x16 + (-0.9142058 - ((x28 * -1.1555164) - (((((x46 + x29) + (0.8220788 - x41)) * x47) + ((x46 + x7) + (x22 * 2.2886522))) * x14)))) * x10) + (x8 + x5)) * -0.06861659"
37,0.9411001,"(x8 + 0.7022052) * ((((x12 + 0.36309326) * ((x37 + (((0.8220788 - x41) * (x6 - -1.3323524)) + ((x18 + -1.1891986) - ((x2 + x10) - (x5 - x34))))) + (x12 * 0.59680283))) + x5) * -0.057616863)"
