Complexity,Loss,Equation
1,69.41479,"-0.26907364"
3,45.95231,"x2 * -5.0279675"
5,38.19263,"(x2 + x5) * -4.161132"
7,19.761072,"((x0 * x1) - x2) * 4.9188275"
9,10.960149,"((x0 * x1) - (x5 + x2)) * 4.5196404"
11,8.8724785,"((x2 + (x5 * 0.6591582)) - (x0 * x1)) * -5.058942"
13,8.865617,"(x5 * -3.3338938) - (0.08286059 - (((x1 * x0) - x2) * 5.0578547))"
15,8.859068,"((x5 * -3.335545) - 0.087652184) - ((x1 * (x0 * -5.0044985)) - (x2 * -5.1205564))"
17,8.814383,"(x5 * -3.3557158) - ((((x38 * 0.22814621) - (x0 * 4.922628)) * x1) - (x2 * -5.105833))"
19,8.474135,"(x5 * -3.4104347) - ((x1 * (x0 * ((x30 * abs(abs(x3))) - 5.248981))) - (-5.1676707 * x2))"
