Complexity,Loss,Equation
1,181.20555,"2.4831858"
3,152.74463,"x1 * 5.9192133"
5,144.3727,"log(abs(x2)) * -5.4360466"
6,87.84723,"abs(x0 * 10.003631) * x1"
7,65.760635,"x0 * (x0 * (x1 * 6.0871954))"
9,56.58593,"(((x0 * x0) * 6.1695457) * x1) - -3.032809"
11,23.695177,"((x1 * (x0 * x0)) - log(abs(x2))) * 5.8689184"
13,20.068512,"((((x0 * x0) * x1) - log(abs(x2))) * 5.8662915) - x5"
15,12.657787,"((x4 * x3) + (((x0 * x0) * x1) - log(abs(x2)))) * 5.3988667"
17,10.776415,"(((x0 * (x1 * x0)) - log(abs(x2))) * 5.693096) + ((x4 * x3) * 3.9850633)"
19,4.0968795,"((((x0 * x0) * x1) - log(abs(x2))) * 5.6733313) + (4.3077755 * ((x3 * x4) - x5))"
21,2.4796877,"(((((x0 * x0) * x1) - log(abs(x2))) * 5.6733313) + (4.3077755 * ((x3 * x4) - x5))) + x5"
23,2.2990217,"((((((x1 * x0) * x0) - log(abs(x2))) * 5.6733313) + (4.3077755 * ((x3 * x4) - x5))) + x5) + -0.45244548"
25,2.1684046,"(((x5 * -1.999613) - ((x3 * x4) * -4.456537)) + ((((x1 * (x0 * x0)) - log(abs(x2))) * 5.7098327) - x5)) - 0.43620452"
27,2.1683507,"((((0.007498452 - (x4 * -4.454971)) * x3) - x5) + ((((((x1 * x0) * x0) - log(abs(x2))) * 5.709656) - x5) - x5)) - 0.43562797"
29,2.1410308,"((((((x0 * (x1 * x0)) - log(abs(x2))) * 5.7125416) - x5) + (((x10 * -0.15971532) - ((x3 * -4.4632897) * x4)) - x5)) - x5) - 0.42516294"
