Complexity,Loss,Equation
1,17.739355,"-0.04279305"
3,13.615433,"x4 * x3"
4,13.249526,"x1 * abs(x0)"
5,10.787784,"(x3 * x4) * 2.7599466"
6,10.177775,"x1 * abs(x0 * 2.7572079)"
7,7.3439994,"((x4 * x3) + x1) * 2.4461226"
9,6.574326,"(x3 * x4) + (x1 * (x0 * x0))"
10,1.9917537,"((x4 * x3) + (x1 * abs(x0))) * 2.9926543"
11,1.597053,"((x3 * x4) + (x1 * (x0 * x0))) * 2.2484436"
13,0.87521225,"((x1 * (x0 * x0)) + (x3 * (x4 * 1.5047289))) * 1.9955765"
15,0.86928797,"((x1 * x0) * (x0 * 1.9967005)) + ((0.075925104 - (x3 * -3.0081232)) * x4)"
17,0.8637952,"(x4 * (x3 * 2.998957)) + ((x10 * 0.106908835) + (x0 * ((x1 + x1) * x0)))"
18,0.86244565,"(x3 * (x4 * 3.0007653)) + ((((x0 * x1) * 1.9963765) * x0) + abs(x22 * 0.115261406))"
19,0.85647726,"(x4 * (3.0093184 * x3)) + (((x0 * x0) * (x1 + x1)) + ((x38 * x0) * 0.15233079))"
21,0.85004765,"((x10 * ((x11 + 1.0130333) * 0.11063164)) + ((x3 * 2.9881346) * x4)) + ((x0 * x0) * (x1 + x1))"
22,0.84625864,"abs(((x1 + x39) * x14) * -0.12373432) + (((x0 * (x1 + x1)) * x0) + (x4 * (x3 * 3.0026662)))"
23,0.84174925,"((x3 * 2.989634) * x4) + ((((x1 + x1) * x0) * x0) + ((x0 + (x11 + 1.0435739)) * (x10 * 0.1103537)))"
25,0.8355908,"((((x0 + (x11 + 0.97589546)) * x10) * 0.11459161) + ((x4 * 2.9895935) * x3)) + ((x0 + 0.03948326) * ((x1 + x1) * x0))"
26,0.82778645,"(((x10 * (x11 + (abs(x13) + x0))) * 0.11063164) + (0.059282113 + (x3 * (2.9881346 * x4)))) + (x0 * ((x1 + x1) * x0))"
