Complexity,Loss,Equation
1,57.642044,"2.1894796"
3,51.825356,"x5 * -3.4337528"
5,48.249588,"(x1 - x5) * 2.7755766"
7,44.59435,"((x1 - x5) + 0.7182362) * 2.6694307"
8,43.87183,"((abs(x15) + x1) - x5) * 2.5461814"
9,42.650604,"x32 + (((x1 - x5) * 2.6341636) + 1.8275366)"
10,41.385,"((abs(x11 + -0.6831869) + x1) - x5) * 2.6114151"
11,40.35437,"(((x0 * x21) - (x5 - x32)) + 0.79781866) * 2.5042613"
12,37.400917,"(2.7260206 * ((x1 - x5) + abs(log(abs(x2))))) - 0.21419433"
13,33.920174,"(((x1 - x5) + (log(abs(x2)) * -1.1949759)) - -0.14202033) * 3.0158324"
17,33.16014,"((2.7260206 + (1.3391429 - abs(x2))) * ((abs(log(abs(x2))) + x1) - x5)) + x32"
19,32.382336,"(x38 * x0) + ((x32 - -2.3853483) - (x41 - ((((x0 * x21) - x5) + x1) * 2.3306267)))"
21,29.14597,"((((x38 * x0) + (x32 + x1)) - -1.3728403) - ((x41 - x31) - ((x0 * x21) - x5))) * 1.8751861"
23,28.62116,"x6 + (((((x38 * x0) - (-1.1703336 - x1)) - ((x41 - x31) - ((x21 * x0) - x5))) + x32) * 1.8122258)"
24,27.569939,"((x0 * x38) + ((x32 - ((abs(x37) + -2.190092) - x1)) - ((x41 - x31) - ((x0 * x21) - x5)))) * 1.845083"
26,27.048002,"x6 + (((x0 * x38) + ((x32 - ((abs(x37) + -2.190092) - x1)) - ((x41 - x31) - ((x21 * x0) - x5)))) * 1.845083)"
28,26.606722,"x6 + ((((x32 - ((-2.190092 - x1) + abs(x37))) + (x0 * x38)) - ((x41 - (x31 * 0.7299117)) - ((x21 * x0) - x5))) * 1.845083)"
