Complexity,Loss,Equation
1,122.82181,"5.002933"
3,114.50861,"x1 + 4.908895"
5,99.65232,"(x1 * 5.0196867) + 4.5349717"
6,85.30339,"(abs(x0) * 8.680836) * x1"
7,77.27756,"(x1 * (x0 * x0)) * 5.5187573"
8,70.84593,"(x1 * abs(x0 * 8.0130205)) + 3.8506203"
9,62.521854,"(((x0 * x0) * 5.153932) * x1) + 3.8812366"
11,58.761753,"(x1 * ((x0 * x0) * 5.0875096)) + (3.757154 - x5)"
12,57.09736,"(((x0 * x1) * x0) * 5.158219) - (abs(x2) + -4.6516314)"
13,49.31386,"(x1 * abs(x0 * 8.0224905)) + (9.656936 - abs(x2 * 7.5282044))"
14,40.3512,"((x1 * ((x0 * 5.1864834) * x0)) - abs(x2 * 7.6394815)) + 9.767748"
16,36.32915,"((9.767748 + (x1 * ((x0 * 5.1864834) * x0))) - abs(x2 * 7.6394815)) - x5"
18,35.909428,"((((0.12833907 - (x0 * x1)) * -5.143405) * x0) - abs(x2 * -7.6665196)) - (x5 + -9.651815)"
20,34.777115,"((((-5.2634954 * (x1 * x0)) * (0.121865526 - x0)) - abs(-8.722664 * x2)) - (-9.582337 + x5)) - x5"
22,33.84659,"(((((0.12558906 - x0) * -5.131116) * (x0 * x1)) - abs((x2 * -8.709135) + x2)) - (x5 + -9.5383625)) - x5"
23,26.351341,"(((((x0 * 5.283663) - 0.6498603) * (x0 * x1)) + 4.000139) - (log(abs(x2 + (x2 * 1.1530582))) * 4.691217)) - -0.019340005"
