Complexity,Loss,Equation
1,95.51129,"3.8697066"
3,90.068665,"x1 + 3.8216555"
5,71.319664,"log(abs(x2)) * -4.767282"
7,64.38082,"x1 + (log(abs(x2)) * -4.8348694)"
9,53.63635,"(((x0 * x1) * x0) + 0.8216804) * 4.774716"
11,39.309723,"((abs(x0) * x1) + (1.2830349 - abs(x2))) * 7.290449"
12,33.643776,"(((x1 * x0) * x0) + (1.4937658 - abs(x2))) * 5.398162"
14,33.643772,"(((x1 * abs(x0 * abs(x0))) + 1.493844) - abs(x2)) * 5.3980947"
15,32.778873,"(((((x1 * x0) * x0) + 1.4937658) - abs(x2)) * 5.398162) - abs(x2)"
16,25.243555,"((x6 * -0.5346781) + ((((x1 * x0) * x0) + 1.4713205) - abs(x2))) * 5.4231653"
18,22.908981,"((x6 * -0.37115344) + (((x0 * (x0 * 0.64999866)) * x1) + (1.2623527 - abs(x2)))) * 7.6987305"
22,18.063938,"((((x6 * -0.52714896) + 1.4464024) - abs(x2)) + ((x1 * (x0 * x0)) - ((x4 * x3) * -0.52190447))) * 5.408603"
24,17.655426,"(((((x0 * (x1 * x0)) + ((x6 * -0.5122142) + 1.4055339)) - abs(x2)) - ((x4 * x3) * -0.4841218)) * 5.7162614) - x1"
26,17.617458,"((((1.4055339 - abs(x2)) + (x6 * -0.5122142)) + (((x0 * x1) * x0) - ((x4 * x3) * -0.4841218))) * 5.7162614) - (x8 + x1)"
27,16.924246,"((((x1 * (x0 * x0)) + (((x6 * -0.5370444) - ((x4 * x3) * -0.52154225)) + 1.7531496)) - abs(x2)) * 5.3919334) - (1.3246882 + abs(x2))"
