Complexity,Loss,Equation
1,102.968254,"4.3702617"
3,95.83614,"x1 + 4.3627176"
5,85.60466,"(x1 * 4.303478) + 4.3377"
6,81.563934,"(x1 * 6.841317) * abs(x0)"
7,74.03199,"(x1 * (x0 * 5.021199)) * x0"
8,64.37713,"(abs(x0 * 6.6806345) * x1) + 4.1477737"
9,57.8926,"(((x0 * x1) * x0) + 0.825914) * 4.8704515"
11,52.293243,"((((x0 * 4.888089) * x0) * x1) + 3.9258046) - x5"
12,38.643528,"((((x1 * x0) * x0) - abs(x2)) + 1.4943259) * 5.466532"
14,32.323483,"(((x0 * (x1 * x0)) - abs(x2)) + (1.5222796 - x5)) * 4.733994"
16,28.389036,"((((x0 * (x0 * x1)) + 1.4353902) - abs(x2)) * 5.495551) - (x5 * 3.1409736)"
18,28.325686,"(((((x0 * x0) * (x1 + -0.034767464)) - abs(x2)) + 1.467167) * 5.5219) - (x5 * 3.1288197)"
19,25.546839,"(((((x1 * x0) * x0) - abs(x2)) + (2.3203485 - abs(x2))) * 4.7446947) - (x5 * 3.0645256)"
21,25.514711,"((((((x1 * x0) * x0) - abs(x2)) + (2.3203485 - abs(x2))) * 4.7446947) - (x5 * 3.0645256)) - x11"
23,25.448862,"((((((x1 * x0) * x0) - abs(x2)) - abs(x2)) + 2.5686874) * 4.7899823) + ((x29 + -1.2188734) - (x5 * 3.123729))"
25,25.324211,"(((((((x1 * x0) * (x0 + 0.08003762)) - abs(x2)) - abs(x2)) * 4.761652) - (x5 * 3.0756075)) + (x29 + 10.989904)) - x11"
26,24.787653,"((x2 - x5) * 3.8780541) + (((((x0 * x1) * x0) + (0.81942016 - x2)) + ((1.5159305 - sqrt(abs(x2))) - abs(x2))) * 4.8419538)"
28,23.10204,"(((x2 - x5) * 3.1426902) + x2) + ((((((2.2888634 - x2) + ((x1 * x0) * x0)) - sqrt(abs(x2))) - abs(x2)) * 5.1850038) + x2)"
30,23.102036,"(((x2 - x5) * 3.1422915) + x2) + (x2 + ((((((1.440429 - x2) + 0.84854686) + ((x0 * x1) * x0)) - sqrt(abs(x2))) - abs(x2)) * 5.1850166))"
