Complexity,Loss,Equation
1,231.07782,"2.2287366"
3,181.75507,"x1 * 7.1700163"
5,176.39137,"(x1 * 7.1938696) + 2.3159945"
6,88.72237,"x1 * (abs(x0) * 10.757279)"
7,69.002594,"(x1 * x0) * (x0 * 5.707943)"
9,59.378162,"((x1 * x0) * (x0 * 5.7999544)) - -3.1091845"
11,32.08151,"((x0 * (x1 * x0)) - log(abs(x2))) * 5.6725745"
13,28.078156,"(((x0 * (x1 * x0)) - log(abs(x2))) * 5.694312) - x5"
14,28.078152,"((((x0 * x1) * x0) - log(abs(abs(x2)))) * 5.6943865) - x5"
15,11.47079,"(((x3 * x4) + ((x0 * x1) * x0)) - log(abs(x2))) * 5.524729"
17,6.90184,"((((x1 * (x0 * x0)) + (x3 * x4)) - log(abs(x2))) * 5.55125) - x5"
19,3.601486,"(((x0 * (x0 * x1)) - log(abs(x2))) + ((x4 * x3) - (x5 * 0.5067511))) * 5.5998836"
21,1.3141606,"(((x0 * ((x0 * 1.2372456) * x1)) - log(abs(x2))) + ((x4 * x3) - (x5 * 0.6101699))) * 4.827152"
23,1.3046409,"((((x4 - -0.019378973) * x3) + ((((x0 * x1) * x0) * 1.2365619) - log(abs(x2)))) - (x5 * 0.60881966)) * 4.831119"
25,1.2148633,"(((x0 * (x1 * (x0 * 1.1999763))) - log(abs(x2))) + (((x4 * (x3 - -0.008530642)) - (x5 * 0.6360143)) * 0.92339814)) * 4.9707613"
27,1.2126324,"(((((x0 * (x1 * 1.1916839)) * x0) - log(abs(x2))) + (((x4 * (x3 - -0.010150004)) - (x5 * 0.63500655)) * 0.91770434)) * 5.0117497) - 0.020725997"
