Complexity,Loss,Equation
1,123.517365,"2.9630728"
3,115.79365,"x1 * 3.996786"
5,107.093636,"(x1 * 3.9877808) + 2.9495318"
6,77.27533,"abs(x0 * -7.9742823) * x1"
7,64.934685,"((x0 * x1) * 5.145779) * x0"
9,55.10668,"(x0 * ((x0 * x1) * 5.186907)) - -3.1356645"
11,50.88142,"((x0 * ((x0 * x1) * 5.1791472)) - -3.1873977) - x6"
13,48.26878,"(x1 * (x0 * (x0 * 5.166778))) - (-3.2711742 - (x6 * -2.6186807))"
15,47.726704,"((x0 * (x0 * x1)) * 5.164944) - (-3.389219 - ((x6 * -2.6714976) + x17))"
16,45.728786,"((x0 * (((x1 + x1) * 2.5823717) * x0)) - x6) - (abs(x2) - 4.096141)"
18,43.471764,"((x0 * ((2.5783756 * x0) * (x1 + x1))) + ((4.1477127 - x6) - x6)) - abs(x2)"
20,43.090168,"(((x17 - x6) + (((x0 * (x0 * 2.5783756)) * (x1 + x1)) + 4.1477127)) - x6) - abs(x2)"
23,41.63938,"(((x0 * ((2.5581386 * x0) * (x1 + x1))) - (abs(x2) + 0.5162922)) - x6) - ((abs(x2) - 4.642295) - x27)"
25,38.79189,"((((((x1 * 4.1628447) + x1) * x0) * x0) + x17) - (abs(x2) - 1.0911368)) + (((3.6014261 - x6) - abs(x2)) - x6)"
27,38.60566,"(((((4.1628447 * x1) + x1) * x0) * x0) + (x17 - (abs(x2) - 1.0911368))) + (((3.6014261 - x6) - (abs(x2) - x22)) - x6)"
29,38.273743,"((((x1 + (x1 * 4.1628447)) * (x0 * x0)) + x17) - (abs(x2) - 1.0911368)) + (((3.6014261 - x6) - ((abs(x2) - x22) + x6)) - x6)"
30,35.458298,"((((x17 - abs(x2)) - 0.67171234) + (x0 * (x0 * ((x1 * 4.1628447) + x1)))) + (((3.6014261 - x6) - abs(x2)) - (abs(x2) - 2.2031584))) - x6"
