Complexity,Loss,Equation
1,154.65317,"3.8751235"
3,143.73494,"x1 * 4.78339"
5,126.972404,"(x1 * 4.9411693) - -4.0978017"
6,83.847855,"abs(x0 * 8.877615) * x1"
7,64.187004,"x1 * ((x0 * x0) * 5.039287)"
9,53.304504,"((x0 * (x1 * x0)) - -0.6678949) * 4.947364"
11,45.587578,"(((x0 * x1) * x0) + (0.58852303 - x5)) * 4.7995095"
12,39.544178,"((x0 * (x0 * x1)) * 4.9600477) - log(x2 * x2)"
14,26.307087,"((x0 * x0) * (x1 * 4.845631)) - (log(x2 * x2) * 2.445991)"
16,17.111763,"(((x0 * (x1 * x0)) - x5) * 4.727725) - (log(x2 * x2) * 2.3981698)"
18,14.936109,"(((x0 * (x1 * x0)) * 4.9979205) - (x5 * 3.4021165)) - (log(x2 * x2) * 2.3992703)"
30,14.934338,"(-0.7106703 - x5) + (((((((x1 * x0) * x0) - x5) - log((x2 * x2) * 1.9597381)) - ((x1 * (x0 * -1.0895547)) * x0)) - -0.99009895) * 2.3912854)"
