Complexity,Loss,Equation
1,123.59575,"4.343378"
3,115.404175,"x1 + 4.302684"
5,102.22518,"(x1 * 4.657971) - -4.1512437"
6,91.20794,"(x1 * 8.133816) * abs(x0)"
7,82.4843,"x1 * ((x0 * x0) * 5.817528)"
8,76.28859,"(x1 * abs(x0 * 7.8326635)) + 3.8714547"
9,67.60414,"((x0 * (x1 * x0)) - -0.68616533) * 5.6324377"
11,60.294888,"(((x0 * (x1 * x0)) - x5) * 4.7356105) - -3.5957172"
12,44.06784,"((1.4006896 - abs(x2)) + ((x0 * x1) * x0)) * 6.2709746"
14,38.405033,"((((x0 * x0) * x1) + (1.3896779 - abs(x2))) * 6.265246) - x5"
16,33.319607,"(((1.3649577 - abs(x2)) + ((x0 * x1) * x0)) * 6.2519927) - (3.2130654 * x5)"
18,32.69012,"((((x1 * (x0 * 5.86087)) * x0) + ((abs(x2) * -8.499353) - x5)) + 10.439385) - x5"
20,31.239632,"(((x0 * (x1 * (x0 * 5.8572454))) + (abs(x2) * -8.481701)) - x5) - ((x5 + x5) + -10.352753)"
24,31.23963,"((((abs(x2) * -8.481795) - -17.582182) - x5) - ((x5 + 4.249663) + (x5 + 2.979681))) + (x0 * (x0 * (x1 * 5.8572574)))"
29,30.987432,"(((x1 * (x0 * x0)) * 5.8297477) + (((abs(x2) * -8.51791) - -13.9482) - x5)) - (x5 + (abs((x5 + (x10 * -0.53834033)) + 2.3720074) + 1.1625869))"
