Complexity,Loss,Equation
1,114.27018,"4.3276815"
3,106.21174,"x1 + 4.2872176"
5,73.17746,"log(abs(x2)) * -5.628116"
8,70.14355,"((x1 + 1.4668006) - abs(x2)) * 5.665757"
9,61.876106,"(((x0 * x1) * x0) * 5.18047) - -3.61161"
11,54.96699,"((0.89515275 - x6) + (x0 * (x0 * x1))) * 4.392846"
12,38.754425,"((((x0 * x0) * x1) - abs(x2)) * 5.62979) + 7.7324686"
14,34.121883,"(((x0 * (x0 * x1)) - abs(x2)) * 5.587127) + (7.7546873 - x6)"
16,31.476059,"(((x0 * (x1 * x0)) - abs(x2)) * 5.544488) + ((7.776885 - x6) - x6)"
18,27.375324,"(9.977703 - (abs(x2) * 8.346986)) + ((((x0 * x1) * x0) - (x6 * 0.55620223)) * 4.9473634)"
24,23.518465,"(abs((0.4480023 - abs(x2)) * 2.5431402) + (((x0 * (x0 * x1)) + ((0.63826364 - abs(x2)) * 3.4845643)) - x6)) * 4.3179793"
26,21.581018,"(((((x0 * x0) * x1) + abs((abs(x2) - 0.23610082) * 6.9305973)) + (((0.2885558 - abs(x2)) * 8.218752) - x6)) * 4.247687) - -3.3550637"
28,21.530289,"(((((abs((abs(x2) - 0.195778) * 8.955927) + ((0.26496947 - abs(x2)) * 10.326272)) + (x0 * (x0 * x1))) - x6) * 4.2096376) + 0.22881354) - -2.5382612"
