Complexity,Loss,Equation
1,133.2621,"2.6451333"
3,114.91068,"x1 * 4.975938"
5,102.68096,"(x1 - x5) * 4.5513854"
6,77.0555,"x1 * (abs(x0) * 7.9406357)"
7,66.02617,"(x0 * 5.4811735) * (x1 * x0)"
9,56.003395,"(((x0 * x1) * 5.6012487) * x0) + 3.1715329"
11,49.11082,"(((x1 * (x0 * x0)) - x5) * 4.977876) + 3.021621"
12,38.260273,"((((x1 * x0) * x0) + 1.3513873) - abs(x2)) * 5.870609"
14,33.38515,"(((((x0 * x1) * x0) + 1.3493699) - abs(x2)) * 5.8571076) - x5"
16,29.099998,"((((x1 * (x0 * x0)) + 1.3447272) - abs(x2)) * 5.8281293) - (x5 * 3.1640809)"
18,28.282446,"(((((x0 * x0) * x1) + (1.3447272 - abs(x2))) * 5.8281293) - (x5 * 3.1640809)) + x18"
20,27.92828,"((((x0 * 5.7017446) * (x0 * x1)) + x18) + (8.636008 - abs(x2 * 6.6949053))) - (x5 * 3.0669475)"
21,27.90342,"(((((x0 * x0) * 5.7622814) * x1) + -8.880281) - (x5 * 3.0755951)) + abs(abs(x2 * -7.701641) - 18.023352)"
22,27.616241,"((((((x0 * x0) * x1) * 5.7034187) + x18) + (8.629038 - (abs(x2) * 6.7001457))) - (x5 * 3.0318515)) - x46"
23,26.840597,"((x18 + -8.844118) + ((((x0 * x0) * 5.754468) * x1) + abs(18.171741 - abs(x2 * -7.8036475)))) - (x5 * 3.0003374)"
24,26.584318,"(abs((x5 * 3.0743167) - (abs(18.527185 - abs(x2 * -8.074813)) + x18)) + (((x0 * x0) * x1) * 5.7605805)) + -9.059097"
25,26.516853,"((x18 + ((x1 * (x0 * x0)) * 5.754493)) + ((abs(18.255907 - abs(x2 * -7.778026)) - (x5 * 2.9666915)) - x46)) + -8.951258"
26,25.79788,"((x18 + (x0 * (x0 * (x1 * 5.775847)))) + -5.5508337) + abs(abs((21.492472 - abs(x2 * 10.022635)) - (x5 * 3.4527419)) + -5.6541615)"
28,25.224873,"(((x0 * (5.809571 * x0)) * x1) + (x18 + abs((abs((x5 * 3.426415) - (21.62788 - abs(x2 * -9.678278))) - x30) + -5.828252))) + -5.679702"
29,25.185175,"(((x0 * 5.809571) * (x0 * x1)) + abs(x18 + abs((abs((x5 * 3.426415) - (21.62788 - abs(x2 * -9.678278))) - x30) + -5.828252))) + -5.679702"
30,25.147152,"(x18 + (abs((abs((abs(x2 * -9.755138) - (x5 * -3.4829483)) - 21.863445) - x30) + -5.9450564) + (((x0 * (x1 * 5.784054)) + 0.29079536) * x0))) + -5.7406416"
