Complexity,Loss,Equation
1,138.5494,"2.5271442"
3,109.93825,"x1 * 5.9632816"
5,72.04666,"x1 * square(square(x0))"
6,56.49027,"square(x0 * -2.290518) * x1"
8,49.236385,"(square(x0 * 2.296343) * x1) - -2.6940727"
10,46.056854,"(2.7324145 - x5) + (square(x0) * (x1 * 5.2851734))"
11,41.548992,"(((square(x0) * x1) * 5.2522564) - square(x2)) + 3.6807902"
12,19.27868,"(log(square(x2)) * -2.3883057) + ((x1 * 5.055633) * square(x0))"
14,15.745327,"(log(square(x2)) * -2.4062524) + (((x1 * 5.065334) * square(x0)) - x5)"
16,13.83938,"(log(square(x2)) * -2.4906626) - (((square(x0) * x1) * -5.072166) + (x5 * 2.4585354))"
18,13.746316,"(log(square(x2)) * -2.4906626) - ((((square(x0) * x1) * -5.072166) + (x5 * 2.4585354)) + 0.30509704)"
20,12.946634,"((x4 + ((log(square(x2)) * -2.4486039) - x5)) + ((x1 * square(x0)) * 5.0719)) + (x5 * -1.4425406)"
