Complexity,Loss,Equation
1,150.01418,"3.7129438"
3,135.135,"x1 * 5.530141"
5,119.43875,"(x1 * 5.7181373) + 3.9660337"
6,102.4147,"x1 * abs(x0 * -5.762914)"
7,78.173355,"((x0 * x1) * x0) * 5.4866624"
9,62.955402,"(((x0 * x0) * 5.5334334) * x1) + 3.9018178"
11,58.533844,"(x0 * (x0 * (x1 * 5.463001))) - log(abs(x2))"
12,37.77372,"(((x1 * x0) * x0) + (1.4882641 - abs(x2))) * 5.7813"
13,20.894033,"((x0 * (x0 * x1)) - (log(abs(x2)) + -0.034233287)) * 5.302471"
15,16.548592,"((x1 * (x0 * (x0 * 5.36665))) - (5.189089 * log(abs(x2)))) - x5"
17,16.476095,"(x1 - x5) + ((x0 * ((x1 * x0) * 5.0286903)) - (log(abs(x2)) * 5.295023))"
18,12.58444,"x4 + (2.6051323 * (((x1 * (2.0398731 * (x0 * x0))) - x5) - log(x2 * x2)))"
20,9.614808,"2.6051323 * ((((x0 * (x0 * 2.0398731)) * x1) - log(x2 * x2)) + ((0.4652339 + x4) * x3))"
21,9.030482,"(((x0 * ((x0 * (2.0398731 * x1)) + sqrt(0.04488549))) - log(x2 * x2)) + (x4 * x3)) * 2.6051323"
22,2.5757663,"(((x4 * x3) + ((x0 * ((x0 * (x1 * 2.0301702)) + 0.2145948)) - x5)) - log(x2 * x2)) * 2.5980926"
25,2.298169,"((((x0 * ((x0 * (2.0398731 * x1)) + sqrt(0.04488549))) - x5) - log(x2 * x2)) + ((0.2750179 + x4) * x3)) * 2.6051323"
27,2.295004,"(((((x0 * (((x0 * 2.0398731) * x1) + sqrt(0.04488549))) - x5) - log(x2 * x2)) + ((0.2750179 + x4) * x3)) * 2.6051323) - 0.020886661"
