Complexity,Loss,Equation
1,100.97227,"7.3588023"
3,91.21035,"7.4620166 - x1"
5,57.324608,"x0 * (x0 * 6.201301)"
7,37.923515,"((x0 * x0) - x1) * 5.756112"
9,30.627964,"(((x0 * x0) - x1) * 5.0164275) + 3.0381749"
11,29.643507,"(((x0 * x0) - x1) * 4.9212337) + (x3 * -3.1406882)"
13,20.307695,"(((x0 * x0) - x1) * 4.9212337) + (3.0554307 + (x3 * -3.1406882))"
16,19.66905,"((4.9068575 * ((x0 * x0) - x1)) + (sqrt(4.9068575) - (x3 * 3.2087872))) + x4"
17,19.657,"(1.7008916 + (((x0 * x0) - x1) * 4.9655585)) + ((x4 + (-3.1921499 * x3)) - -0.4655949)"
18,18.908901,"((4.9068575 * ((x0 * x0) - x1)) + (sqrt(4.9068575) - (x3 * 3.2087872))) + (0.779052 + x4)"
19,18.888016,"(3.0677996 - (((x0 * x0) * -4.932748) + (x1 * 1.836673))) - (((x3 + x1) * 3.1888108) - x4)"
21,18.772884,"((((x0 * x0) - x1) * 4.9655585) + ((((x14 * 0.33490476) + 1.7008916) + x4) + 1.3521558)) + (x3 * -3.1921499)"
25,18.769487,"((x27 * 0.2159566) * ((x31 - x9) + -0.7180455)) + (((x4 + (((x0 * x0) - x1) * 4.9703097)) + 3.0303128) - (x3 * 3.1864023))"
27,18.75065,"(3.1608837 - ((((x15 + (x3 * -5.6974673)) + 0.5331488) * -0.3845019) + ((((x0 * x0) * -4.929668) + x3) - (x1 * -5.011589)))) - (0.2807041 - x4)"
29,18.702154,"(1.9466273 - (((((x15 + 1.6104075) + (x3 * (x5 - 4.529403))) * -0.47034022) + (((x0 * x0) * -4.9234686) + x3)) - (x1 * -5.0029626))) - (-0.35013196 - x4)"
33,18.689804,"(((x4 * 1.2363517) + ((x0 - x0) + 3.072189)) + ((x1 - (x0 * x0)) * -4.9603257)) + ((x23 * ((((x45 + x4) + 1.122409) - x0) * -0.20072302)) - (x3 * 3.2081697))"
35,18.43563,"(((((x0 * x0) - x1) * 4.993446) + (((((x4 - x33) + (x15 + (-1.1461884 - x3))) + (((x45 * 0.5879757) + x16) - -1.6188867)) * 0.3147732) + x4)) + 2.8592453) - (x3 * 2.9019115)"
37,18.316399,"((3.104521 - (x3 - (x1 * -2.5850492))) + (x0 * (x0 * 4.908047))) + (((x31 * -0.34156892) * ((((x14 + -0.5011401) + x42) * (x3 * x31)) + -0.8551024)) - (((x3 + x1) * 2.4224365) - x4))"
39,17.88036,"((x4 + ((((x0 * x0) - x1) * ((((x16 + ((x31 + (x46 * x21)) - x22)) + ((x31 * x46) + x46)) * 0.20264699) + 5.0689716)) + ((x0 * x0) * -0.049479492))) + 3.0170062) - (x3 * 3.1699927)"
