Complexity,Loss,Equation
1,106.13587,"2.736763"
3,95.2395,"x1 * 4.3166647"
5,87.03534,"(x1 * 4.402079) - -2.8649964"
6,71.66488,"(abs(x0) * 7.0602255) * x1"
7,62.477684,"(x0 * x1) * (x0 * 4.768276)"
8,61.543385,"((x1 * abs(x0)) + 0.43720794) * 7.294989"
9,52.0445,"(x1 * ((x0 * x0) * 4.9141364)) - -3.2375286"
11,43.213028,"(((abs(x0) * x1) - abs(x2)) * 8.048356) + 8.728309"
13,37.395523,"9.0046425 - ((((x1 * abs(x0)) - abs(x2)) * -7.5212183) + x5)"
15,33.622517,"((((abs(x0) * x1) - abs(x2)) * 7.3825345) - (x5 * 2.9692254)) - -9.047943"
17,31.710573,"((x5 * -3.009794) - (((abs(x0) * x1) - abs(x2)) * -8.024413)) - (x1 + -9.086077)"
19,31.486013,"(((x5 * -3.009794) - (((abs(x0) * x1) - abs(x2)) * -8.024413)) - (x1 + -9.086077)) - -0.47389638"
21,30.36276,"((x5 * -3.0649126) - ((((x1 * abs(x0)) - abs(x2)) * -8.887636) - 10.309161)) - (x1 * (x10 + 2.4063923))"
23,30.358871,"(((x5 * -2.0417688) - (((abs(x0) * x1) - abs(x2)) * -8.657353)) - (x5 + (x1 + -9.3015585))) - (x1 + -0.7165053)"
24,28.163847,"(7.1824913 - ((((abs(x0) * x1) - abs(x2)) * -8.036294) + x5)) - (x5 - abs((x1 - 1.4118762) - (x4 * x3)))"
25,27.03024,"(4.464277 - (x5 + (((x1 * abs(x0)) - abs(x2)) * -7.432624))) - (x5 - abs(abs(-4.4803486 - ((x3 - -0.3142182) * x4))))"
27,26.679472,"(7.1824913 - ((((x1 * abs(x0)) - abs(x2)) * -8.036294) + x5)) - (x5 - abs(abs(-0.55678934 + ((x1 - 1.4118762) - (x4 * x3)))))"
29,25.687683,"(7.1824913 - ((((abs(x0) * x1) - abs(x2)) * -8.036294) + x5)) - (x5 - abs(((x1 - 1.4118762) - (x4 * x3)) - abs(x4 + 0.45784703)))"
30,25.438824,"(7.1824913 - ((((abs(x0) * x1) - abs(x2)) * -8.036294) + x5)) - (x5 - abs(abs(x4 + 0.45784703) - ((x1 - abs(x3)) - (x4 * x3))))"
