Complexity,Loss,Equation
1,111.40555,"3.1482575"
3,104.17017,"x1 + 3.2078886"
4,97.65208,"square(x1 + 1.7098004)"
5,75.737,"square(square(x0)) * x1"
6,63.57366,"(x1 * 4.8481355) * square(x0)"
8,52.638283,"(x1 * (square(x0) * 4.892009)) + 3.3075697"
10,47.805294,"(((square(x0) * x1) * 4.910945) + 3.2632987) - x5"
11,45.24872,"4.304269 - (square(x2) - ((square(x0) * x1) * 4.942666))"
12,30.724907,"1.9756125 - (log(square(x2)) - ((x1 * 4.9316845) * square(x0)))"
14,18.562204,"0.72488815 - ((log(square(x2)) * 2.5036056) - ((square(x0) * 4.9851084) * x1))"
16,17.989185,"((-0.11421364 - (log(square(x2)) * 2.5398057)) - ((x1 * -4.9928107) * square(x0))) + 0.03890392"
18,17.84028,"-0.090182535 + ((x13 * 0.28121704) - ((2.5036056 * log(square(x2))) - (square(x0) * (4.9851084 * x1))))"
20,17.797916,"((x13 + -0.40829834) * 0.45836127) - (((log(square(x2)) * 2.5424454) - (square(x0) * (x1 * 5.0250583))) - 0.115979)"
24,10.692838,"(1.3054196 - ((log(square(x2)) * 2.4953747) - (x1 * (square(x0) * 5.0283585)))) - (square(square(x5 + 4.772269) * -0.0753422) - 2.2064872)"
25,9.579356,"(13.694546 - ((log(square(x2)) * 2.5355458) - (square(x0) * (x1 * 5.046263)))) - ((square(x5 + 10.32611) * 0.13143274) - (x18 * -0.14074105))"
