Complexity,Loss,Equation
1,123.945076,"3.209623"
3,111.00754,"x1 * 4.840319"
5,100.52195,"(x1 * 4.859504) + 3.238164"
7,93.80269,"((x5 - x1) + -0.8248053) * -3.9066496"
8,81.437996,"((x1 + 1.3730916) - abs(x2)) * 5.622475"
9,55.414036,"(((x1 * x0) * 5.0282655) * x0) + 3.177589"
11,50.496723,"((x0 * (x1 * x0)) * 5.0329437) + (3.174898 - x5)"
13,46.666218,"((((x0 * x0) * 5.042066) * x1) + 3.1696708) - (x5 * 2.9562151)"
14,35.035263,"(abs(x2) * -7.565595) + (((x0 * (x0 * 5.002298)) * x1) + 9.203497)"
16,30.118534,"(5.0163445 * (x0 * (x1 * x0))) - (abs(x2 * 7.565499) + (x5 + -9.195336))"
18,30.112759,"((((x0 * x1) * 5.0058985) + -0.07514634) * x0) - (abs(x2 * 7.56509) + (x5 + -9.201371))"
20,26.290321,"(((x1 * x0) * x0) * 5.0163445) - (((x5 + x5) + (x5 + -9.195336)) + abs(x2 * 7.565499))"
22,26.29031,"((x1 * x0) * ((x0 + -0.0006676551) * 5.0163445)) - ((x5 + x5) + ((x5 + -9.195336) + abs(x2 * 7.565499)))"
24,26.290306,"((x1 * x0) * (((x0 + -0.09692164) * 5.0159583) + 0.4825883)) - ((x5 + ((x5 + x5) + -9.195221)) + abs(x2 * 7.565382))"
30,26.285294,"(3.9231534 - (x5 + (x5 + 3.881515))) + ((((3.9232028 - (x5 + -0.96300834)) + (abs(x2) * -7.5650115)) + ((x0 * 5.0152626) * ((x0 * x1) - 0.014281713))) + 4.268047)"
