Complexity,Loss,Equation
1,24.628267,"-0.25023755"
3,19.256142,"x4 * x3"
4,18.683458,"x1 * abs(x0)"
5,14.464706,"x1 * (x0 * x0)"
6,13.597144,"(x1 * 3.096978) * abs(x0)"
7,11.042544,"(x0 * (x1 * x0)) * 2.0032318"
9,9.798326,"(x1 * 2.188907) - ((x3 * x4) * -2.9676793)"
10,8.620305,"(x1 * abs(x0)) - ((x3 * x4) * -3.0353289)"
11,4.58416,"(x0 * (x0 * x1)) - (x4 * (x3 * -3.0079656))"
12,2.840359,"((abs(x0) * x1) - (x4 * (x3 * -0.9701899))) * 3.2378116"
13,1.0298735,"((x0 * x0) * (x1 * 2.0221736)) - (x3 * (x4 * -3.0276709))"
15,1.0227405,"(((x0 * x0) * x1) * 2.022686) - (x3 * ((x4 * -3.0286427) + -0.084143676))"
17,1.0008311,"(((x0 * (x0 * x1)) * 2.0176358) - ((x3 * x4) * -3.0269127)) - (x23 * 0.17172864)"
19,0.99156326,"(x3 * (((0.121561415 * x4) + -3.0181997) * (-0.070632935 - x4))) - ((x0 * (x1 * x0)) * -2.0256627)"
21,0.99079436,"((x3 * (((0.121561415 * x4) + -3.0181997) * (-0.070632935 - x4))) - -0.02766078) - ((x0 * (x1 * x0)) * -2.0256627)"
23,0.9857813,"(((x0 * -2.0207314) * (-0.007790059 - (x0 * x1))) - (((x4 * -3.038423) + -0.082506076) * x3)) - ((x28 - x23) * -0.13609725)"
24,0.9855126,"((x0 * (0.027719878 - ((x1 * x0) * -2.018952))) - ((x4 * -3.0343866) * x3)) - ((x28 - (abs(x23) * x23)) * -0.11095375)"
25,0.98365504,"(((x0 * -2.0190837) * (-0.009479072 - (x0 * x1))) - (((x4 * -3.03544) + -0.080426544) * x3)) - ((x28 - (x23 * 1.6431122)) * -0.1028976)"
26,0.9792039,"((x0 * (((0.004701151 - x1) * x0) * -2.0183146)) - (((x4 * -3.0351007) + -0.082873076) * x3)) - ((x28 - (x23 * abs(x23))) * -0.110964455)"
27,0.9758376,"(((x0 * 2.0155468) * (x0 * x1)) - ((x28 * -0.11151298) - (x23 * -0.1688339))) + (((x4 * -3.049003) + (x2 * 0.1178793)) * (0.011959914 - x3))"
29,0.9757615,"((((-0.009068511 - (x0 * x1)) * -2.01628) * x0) - ((-0.093290426 * x28) - (x23 * -0.1702439))) + (((-3.0282378 * x4) + (x2 * 0.11412232)) * (0.005950665 - x3))"
30,0.970811,"((((x2 * 0.122318365) + (x4 * -3.0350096)) * (0.007148483 - x3)) + ((x0 * (-0.008794404 - (x1 * x0))) * -2.014398)) - ((x28 - (x23 * abs(x23))) * -0.11400383)"
