Complexity,Loss,Equation
1,122.36537,"3.4371443"
3,113.971085,"x1 + 3.5164895"
5,88.24169,"log(abs(x2)) * -4.9165416"
6,82.274345,"abs(x0 * -7.771472) * x1"
7,71.26501,"x1 * (x0 * (x0 * 5.0259275))"
8,67.788025,"((abs(x0) * x1) * 7.98023) + 3.811075"
9,58.011944,"((x0 * 5.0845423) * (x1 * x0)) + 3.6419415"
11,51.291073,"((((x0 * x1) * x0) - x6) * 4.4831624) + 3.3484304"
12,37.592384,"(1.4431784 - (abs(x2) - ((x1 * x0) * x0))) * 5.5452375"
14,32.638832,"(7.930656 - ((abs(x2) - ((x0 * x1) * x0)) * 5.5306845)) - x6"
16,30.161238,"(2.0325625 - (abs(x2 * -1.6585107) - ((x0 * (x1 * x0)) - x6))) * 4.560521"
17,30.161236,"9.27046 - ((abs(abs(x2 * -1.6586645)) - ((x0 * (x0 * x1)) - x6)) * 4.560591)"
18,26.61763,"((3.2117202 - (abs(x2 * -2.6055648) - ((x0 * x1) * (x0 * 1.759849)))) - x6) * 2.962013"
20,25.732882,"((abs(abs(x2) + -1.357052) - ((abs(x2) + -0.7578192) - (x0 * (x1 * x0)))) - x6) * 4.7538786"
