Complexity,Loss,Equation
1,60.15571,"x6"
3,39.83246,"x2 * -5.479684"
5,33.565464,"(x2 * -5.479684) - x5"
7,21.62158,"((x0 * x1) - x2) * 5.227128"
9,21.41837,"(((x0 * x1) - x2) - 0.086241856) * 5.227128"
11,13.280403,"(((x0 * (x1 * 1.7299818)) - x2) - x5) * 2.7703714"
13,9.008539,"((((x0 * (x1 * 1.7299818)) - x2) - x5) - x2) * 2.7703714"
21,8.415235,"(((x1 * (x0 + (x0 - 1.0197974))) + (((-0.1637689 - x2) - x5) + (x1 - x2))) * 2.4280038) - x5"
23,7.391547,"((2.460955 * ((((x1 + -0.12051608) - x2) - x5) + ((x1 * ((x0 - 1.0648994) + x0)) - x2))) - x5) - x4"
25,7.201686,"((((((x1 + ((-0.06887083 - x2) - x5)) - x2) + (((x0 + x0) - 1.0844568) * x1)) * 2.4376414) - x5) - x4) + x3"
29,7.201685,"(x3 + ((2.437647 * (((x1 - x5) + ((x1 * (x0 + ((x1 - x1) + (x0 - 1.08445)))) - (x2 + 0.0688735))) - x2)) - x5)) - x4"
