Complexity,Loss,Equation
1,114.11095,"2.8895655"
3,91.48658,"x1 * 5.619366"
5,72.18727,"(x1 - x5) * 4.980412"
6,58.31784,"x1 * abs(x0 * 7.9029574)"
7,52.2285,"(x0 * (x0 * x1)) * 5.0868306"
8,49.062645,"(abs(x0 * 7.9605436) * x1) - -3.0427835"
9,42.753326,"3.0789657 - (x0 * ((x0 * -5.129177) * x1))"
10,42.461773,"((x1 * abs(x0 * 7.8792086)) - x5) - -2.9927876"
11,36.670555,"(3.0280137 - (((x0 * -5.062631) * x0) * x1)) - x5"
13,29.749355,"((((x0 * 4.88314) * x1) * x0) + (x5 * -3.6975207)) + 2.8909004"
14,25.245718,"((((x0 * x1) * 5.13574) * x0) - -8.814766) - abs(x2 * 7.0117655)"
16,19.3994,"((x0 * ((x1 * 5.0691233) * x0)) - (x5 + -8.724998)) - abs(x2 * 6.9642463)"
18,13.093934,"((((x1 * x0) * 4.897641) * x0) - ((x5 * 3.5759466) + -8.493554)) - abs(x2 * 6.8415885)"
20,13.017861,"(((-0.26609534 - ((x1 * x0) * -4.899929)) * x0) - ((x5 * 3.5645814) + -8.482436)) - abs(x2 * 6.8270626)"
22,13.004248,"((((x0 * 0.017834153) - x1) * ((x0 * -4.889197) * x0)) - ((x5 * 3.5382345) + -8.485358)) - (abs(x2) * 6.827047)"
24,12.994333,"((1.4168843 - (((x25 * 0.20935965) + -4.9549427) * ((x0 * x0) * x1))) - ((x5 * 3.5794542) + -7.090328)) - abs(x2 * 6.845399)"
26,12.913321,"((x1 * ((x1 * 0.21787831) - ((x0 * -4.938636) * x0))) - (((x5 * 3.5396032) + -9.075384) + sqrt(abs(x33)))) - (abs(x2) * 6.802637)"
