Complexity,Loss,Equation
1,0.9246267,"-0.052846607"
3,0.9167622,"x25 * 0.09430941"
5,0.90739036,"(x25 - x47) * 0.0848398"
7,0.89870423,"0.0848398 * ((x25 - x47) - x33)"
9,0.89024585,"0.0848398 * (((x25 - x41) - x47) - x33)"
11,0.88352644,"(x41 - ((x39 + x25) * (0.8166567 - x8))) * -0.08779624"
13,0.87513906,"((x41 - ((x25 + x39) * (0.8166567 - x8))) - x1) * -0.08779624"
15,0.8732449,"((x41 - (((x25 + x39) * (0.8166567 - x8)) + -0.796896)) - x1) * -0.08779624"
17,0.868742,"((1.140432 - ((((x25 + x39) + 0.6797241) * (0.88307935 - x8)) - x41)) - x1) * -0.09142938"
19,0.86224663,"((((x4 - x18) * (x12 - x49)) + x33) - (((1.4060436 - x8) * x39) - x41)) * -0.09148211"
20,0.86017203,"((((x12 - x49) * (x4 - x18)) + x33) - (((log(1.4060436) - x8) * x39) - x41)) * -0.09148211"
21,0.85297656,"((0.9494665 - (((((x18 * (x12 - x49)) + x39) + x25) * (0.8166567 - x8)) - x47)) - x1) * -0.08779624"
23,0.84434706,"(((x33 - (((0.676911 - x8) * x39) - x41)) + x18) + ((x12 - x49) * ((x4 - x18) - x1))) * -0.09148211"
25,0.83719796,"(((0.6651115 - (x39 * x4)) * (x33 + (((x33 + -0.05073881) - x8) * x4))) + (x41 - (x49 * (x4 - x18)))) * -0.09342013"
27,0.8340302,"((((0.6651115 - (x39 * x4)) * (x33 + (((x33 - x8) + -0.05073881) * x4))) + (x41 - (x49 * (x4 - x18)))) - -0.7659298) * -0.09342013"
29,0.8252154,"((((0.6651115 - (x39 * x4)) * (x33 + (((x33 - x8) + -0.05073881) * x4))) + (x41 - (x49 * (x4 - x18)))) - (x1 + -0.7659298)) * -0.09342013"
34,0.8227892,"((((0.6651115 - (x39 * x4)) * (x33 + ((((x33 - x8) + -0.10489426) + log(1.0556487)) * x4))) + (x41 - (x49 * (x4 - x18)))) - (x1 + (1.034589 * x25))) * -0.09342013"
36,0.82215667,"((((((((x33 - x8) + (0.36965677 - log(0.6797692))) + -0.6345018) * x4) + x33) * (0.819206 - (x4 * x39))) + ((x31 + x41) - ((-0.102733515 - x18) * x49))) - (x1 + -0.48771843)) * -0.09294221"
37,0.81830645,"(((((((((((x33 - x8) + 0.6126443) - (x48 * 0.28933597)) + -0.52941436) * x4) + x33) * (0.85380024 - (x4 * x39))) + x31) + x41) - ((-0.30721515 - x18) * x49)) - (x1 + -0.4398098)) * -0.094289035"
39,0.81813675,"(((((((((((x33 - x8) + 0.36099273) - ((x48 * 0.3045857) + -0.37733787)) + -0.643095) * x4) + x33) * (0.7703332 - (x4 * x39))) + x31) + x41) - ((-0.38045678 - x18) * x49)) - (x1 + -0.50291085)) * -0.09482723"
40,0.81713057,"((((((x4 * ((x33 - x8) + ((0.36965677 - log((x48 * 0.22001976) + 0.6797692)) + -0.7568646))) + x33) * (0.8605521 - (x4 * x39))) + (x31 + x41)) - ((-0.102733515 - x18) * x49)) - (x1 + -0.48771843)) * -0.09294221"
