Complexity,Loss,Equation
1,125.53707,"4.597609"
3,118.29341,"x1 - -4.5046244"
5,107.42441,"(x1 * 4.4372153) + 4.185211"
6,87.254486,"x1 * (abs(x0) * 8.461332)"
7,76.44373,"(x0 * (x0 * x1)) * 5.5051007"
8,75.52973,"((abs(x0) * 7.8601475) * x1) - -3.4676323"
9,64.64414,"3.4706867 - ((x1 * (x0 * -5.1791697)) * x0)"
11,26.897873,"((x1 * (x0 * x0)) - log(abs(x2))) * 5.030082"
13,26.875355,"((((x0 * x1) * x0) - log(abs(x2))) * 5.0238166) - 0.15215711"
15,17.087324,"((((x0 * x0) * x1) - log(abs(x2))) * 5.0128593) + (x6 * -3.1373694)"
19,17.078215,"(x6 * -3.1322987) + ((((x0 * x1) * x0) - ((log(abs(x2)) * 1.0026162) - -0.020834478)) * 5.0146646)"
20,17.01306,"(((x6 * -0.6333221) + ((x1 * x0) * x0)) - (log(abs(x2)) - abs(x28 * 0.06245864))) * 4.9558783"
21,14.1035795,"((5.0238166 * (((x0 * x1) * x0) - log(abs(x2)))) - x28) + (-0.3786357 + (x6 * (-3.136406 + x3)))"
22,13.334454,"((5.0238166 * (((x0 * x1) * x0) - log(abs(x2)))) - (x28 * abs(-0.181823))) + (x6 * (x3 + -3.136406))"
25,9.024581,"(x6 * -3.1373694) + (((x4 * x3) + ((x0 * (x1 * x0)) - (log(abs(x2 * sqrt(1.3618367))) - abs(0.13106015)))) * 5.0128593)"
28,9.014342,"((x6 * -3.1373694) + (5.0128593 * ((x4 * x3) + (((x0 * x1) * x0) - (log(abs(x2 * sqrt(1.3618367))) - abs(abs(0.13106015))))))) + 0.020838672"
