Complexity,Loss,Equation
1,132.62625,"2.863847"
3,115.91925,"x1 * 5.0508456"
5,108.71409,"(x1 * 4.952539) + 2.685974"
6,80.40233,"(abs(x0) * x1) * 8.375508"
7,71.65828,"((x0 * x0) * x1) * 5.569369"
9,63.63483,"(((x1 * 5.5626144) * x0) * x0) + 2.8324444"
11,58.555866,"((((x1 * 5.559925) * x0) * x0) + 2.892076) - x5"
12,45.93632,"(((x1 * (x0 * x0)) - abs(x2)) + 1.2886193) * 6.0079517"
13,37.38467,"(x0 * ((x0 * x1) * 5.955682)) + (log(abs(x2)) * -4.5587816)"
14,37.384666,"(((x0 * x1) * x0) * 5.9556947) + (log(x2 * x2) * -2.2794209)"
15,31.439053,"(log(abs(x2)) * -4.638431) + (((x0 * x0) * (x1 * 5.9593906)) - x5)"
17,28.45376,"((log(abs(x2)) * -4.8452563) + ((((x0 * x0) * x1) * 5.4626446) - x5)) - x5"
18,26.599125,"((log(x2 * x2) * -2.4000032) + (x0 * ((x0 * 5.9669733) * x1))) - (x5 * 3.029233)"
19,12.836632,"(log(abs(x2)) * -4.8452563) + (((x0 * (x1 * x0)) - ((-0.01966481 - x4) * x3)) * 5.4626446)"
21,7.266495,"(((x0 * (x1 * x0)) - (0.021894135 - (x3 * x4))) * 5.4626446) + ((log(abs(x2)) * -4.8452563) - x5)"
22,2.7701657,"((x0 * ((x0 * x1) * 5.986586)) - ((x5 - (x3 * x4)) * 3.7294006)) + (log(x2 * x2) * -2.5031033)"
24,1.3210422,"(((((x0 * x1) * 5.991462) * x0) - ((x3 * x4) * -4.367993)) + (log(x2 * x2) * -2.5104709)) - (x5 * 2.914475)"
26,1.2842096,"((((x0 * (x0 * 5.991462)) * x1) - (0.1272864 - ((x3 * 4.4952793) * x4))) - (x5 * 2.914475)) + (log(x2 * x2) * -2.5104709)"
30,1.2801629,"((log(x2 * x2) * -2.5109267) + ((((x0 * x0) * 5.9901495) * x1) - (((0.028509922 - (x4 * x3)) * 4.49518) - (x43 * 0.062541604)))) - (x5 * 2.910709)"
