Complexity,Loss,Equation
1,67.45992,"-0.07940182"
3,46.643867,"x2 * -4.7455997"
5,41.13575,"(x2 * -4.739753) - x5"
7,20.730759,"((x1 * x0) - x2) * 5.12436"
9,13.199951,"(((x0 * x1) - x2) - x5) * 4.3712177"
11,10.733611,"((((x0 * x1) - x2) * 1.628634) - x5) * 3.1245766"
13,10.697202,"(((x0 * (x1 * 1.0553038)) - x2) * 4.952736) - (x5 * 3.1271477)"
15,10.695844,"(((((x0 * 1.0551643) * x1) - x2) * 4.9523506) - (x5 * 3.1271808)) - 0.036855325"
19,10.670717,"((0.42507964 - x2) * 4.948217) + ((-2.1357586 - (x5 * 3.1252863)) + (x0 * ((x1 * 5.218769) + 0.16225548)))"
29,10.652676,"(((((((((x1 + 0.20725231) * x0) * 3.3483415) - ((x24 * 0.086270206) - (x2 * -3.179845))) - 0.35923186) - x5) - x5) - (x0 * 0.5921971)) + 0.3320482) * 1.5553497"
37,10.642937,"(((((((((x1 * (x0 - -0.004070612)) * 3.3412223) + 0.4692709) - x0) - ((x0 - ((x2 * 1.96365) - (x4 * -0.09615747))) * -1.1054622)) - x5) - (x2 - -1.5095415)) + 0.60525966) - (x5 - 0.41386944)) * 1.562977"
