Complexity,Loss,Equation
1,136.22383,"2.854246"
3,117.131065,"x1 * 4.961966"
5,106.52824,"(x1 + 0.6284636) * 5.1960135"
6,74.48574,"(x1 * abs(x0)) * 7.7909126"
7,59.352177,"x0 * ((x0 * x1) * 5.0794244)"
9,50.231182,"((x1 * x0) * (5.10886 * x0)) - -3.0205028"
11,41.97269,"(((x0 * (x0 * x1)) - x6) * 4.8104467) - -3.1262734"
13,39.123264,"((0.92948735 - ((x1 * x0) * (x0 * -1.5631713))) - x6) * 3.33995"
14,31.230288,"(x1 * ((x0 * 5.061641) * x0)) - (abs(x2 * 7.1356773) + -8.94201)"
15,18.418434,"((((x0 * x0) * x1) - x6) * 4.9505982) - (log(abs(x2)) * 4.9505982)"
17,15.542423,"x6 + ((((x0 * (x1 * x0)) - x6) * 4.9505982) - (log(abs(x2)) * 4.9505982))"
19,14.457411,"((((x0 * x0) * x1) - x6) * 5.1677847) + ((x6 - (log(abs(x2)) * 4.5771112)) + x6)"
22,14.33671,"(abs(-0.19023919) + (5.1677847 * ((x0 * (x0 * x1)) - x6))) + ((x6 - (log(abs(x2)) * 4.5771112)) + x6)"
23,14.287376,"((x6 + 0.9727446) + (((((x0 * (x0 * x1)) - x6) * 5.1677847) + -0.560416) - (log(abs(x2)) * 4.5771112))) + x6"
