Complexity,Loss,Equation
1,173.29745,"3.3603156"
3,144.8327,"x1 * 6.166263"
5,135.50642,"(x1 * 6.0190954) + 3.057633"
6,91.27425,"x1 * abs(x0 * -9.559864)"
7,76.93427,"(x1 * (x0 * x0)) * 5.97136"
9,67.61974,"(((x0 * x1) * 5.918817) * x0) + 3.0532877"
11,54.675896,"((x1 * (x0 * x0)) + (x3 * x4)) * 5.509721"
12,46.078648,"((x1 * (x0 * x0)) - (abs(x2) + -1.2878302)) * 6.243928"
13,44.288887,"(((x0 * x1) * x0) - (-0.5866789 - (x3 * x4))) * 5.491282"
14,40.176823,"((((x0 * x0) * x1) - (abs(x2) + -1.2918886)) * 6.221914) - x5"
15,38.310356,"(((x0 * (x1 * x0)) - (-0.6714923 - (x3 * x4))) - x5) * 4.9190826"
16,23.654634,"(((x1 * x0) * x0) - ((abs(x2) + -1.3607404) - (x3 * x4))) * 5.7525816"
18,18.41649,"(((x0 * (x1 * x0)) - ((abs(x2) + -1.3660172) - (x4 * x3))) * 5.722292) - x5"
20,15.378639,"((5.7525816 * (((x1 * x0) * x0) - (abs(x2) + (-1.3607404 - (x3 * x4))))) - x5) - x5"
22,14.758209,"(((x1 * 5.9100475) * x0) * x0) - ((((abs(x2) - ((x4 * x3) - x5)) + -1.4963205) * 4.644992) - x5)"
23,12.319195,"((x0 * (x1 * x0)) * 5.977782) - ((abs(x2) + ((abs(x2) + -2.4657664) - ((x4 * x3) - x5))) * 3.7085795)"
25,11.21179,"(x0 * (x0 * (x1 * 6.019572))) - (((abs(x2) + (-5.316415 - ((x4 * x3) - x5))) * (4.5172853 - abs(x2))) - -13.980203)"
27,11.211789,"((x0 * ((x0 * 6.01947) * x1)) - ((((abs(x2) + -5.3167725) - ((x4 * x3) - x5)) * (4.517172 - abs(x2))) - -14.032578)) + 0.050539926"
28,8.998826,"(((((x0 * (x1 * x0)) * 4.1059866) - ((abs(x2) + ((sqrt(abs(x2)) - (x4 * x3)) + -2.3075547)) * 3.2341373)) - x5) - x5) * 1.4544352"
30,8.998777,"(((((((x0 * x1) * x0) * 4.1147184) - ((((sqrt(abs(x2)) + -2.320348) - (x4 * x3)) + abs(x2)) * 3.2403793)) - x5) - x5) * 1.4517365) - 0.057775535"
