Complexity,Loss,Equation
1,103.72305,"8.2045965"
3,94.53115,"8.251369 - x1"
4,60.46549,"abs(x0) * 9.921081"
5,58.82542,"(x0 * x0) * 5.684718"
6,45.499454,"(abs(x0) - x1) * 7.8987455"
7,28.26095,"((x0 * x0) - x1) * 5.8307877"
9,23.12682,"(((x0 * x0) + 0.51722205) - x1) * 5.1482673"
10,12.75215,"((x0 * x0) + (abs(x2) - x1)) * 4.776717"
12,8.493269,"(((abs(x2) + (x0 * x0)) - x1) * 4.7804604) - x3"
14,5.749734,"(5.0367465 * ((abs(x2) + (x0 * x0)) - x1)) - (2.8575616 * x3)"
16,4.568825,"((((abs(x2) + (x0 * x0)) - x1) * 5.1266747) + -1.2477416) - (x3 * 2.787766)"
18,4.4027042,"(((((x0 * x0) + (abs(x2) - x1)) * 5.1544247) + (-1.3612138 - x3)) - x3) + x4"
19,4.183484,"((-1.8594563 - (x3 * 2.8371274)) + ((((x0 * x0) - x1) + abs(x2)) * 5.0238376)) + abs(x2)"
20,3.8891802,"((((x0 * x0) + abs(x2)) - x1) * 5.109474) + (((-0.96204317 - (x3 + x3)) - x3) + x4)"
21,3.3288982,"(((5.0367465 * ((abs(x2) + (x0 * x0)) - x1)) - (x3 * 2.8575616)) + (abs(x2) + -1.9590696)) + x4"
23,3.2294505,"((abs(x2 + 0.48601955) + -1.9590696) + ((5.0367465 * ((abs(x2) - x1) + (x0 * x0))) - (2.8575616 * x3))) + x4"
27,2.6709507,"((((x0 * x0) + (abs(x2) - x1)) * 5.0218363) + ((-1.934098 - x3) - (x3 * 1.9114033))) + abs(0.8793655 - abs(abs(x2 * x2)))"
28,2.6459157,"(((abs(x2) + ((x0 * x0) - x1)) * 5.0191402) + (abs(abs(0.9099843 - (x2 * (x2 + 0.1512975)))) - ((x3 * 2.9122052) - -0.52654296))) + -1.4246856"
29,2.3701046,"(abs(abs(x2 * (abs(x2) + 1.6741146)) - 2.415691) + (((((abs(x2) + (x0 * x0)) - x1) * 5.0146685) + -2.7463596) - x3)) - (x3 * 1.9708862)"
30,2.3701026,"abs(abs(abs(x2 * (abs(x2) + 1.6693246)) - 2.4092557)) + ((((((x0 * x0) + (abs(x2) - x1)) * 5.0139728) + -2.7419446) - x3) - (x3 * 1.9719052))"
