Complexity,Loss,Equation
1,96.155266,"3.2453947"
3,87.36349,"x1 * 5.0318217"
4,79.29521,"square(x1 + 1.6843837)"
5,78.2454,"(x1 + 0.6233166) * 4.8510017"
6,74.81985,"square(x1 + 1.6532892) - x4"
7,70.10399,"((x1 + 0.69315445) - x4) * 4.2954183"
8,68.77655,"square(x1 + 1.2913765) * (1.6168212 - x4)"
9,67.09536,"(x6 + 3.9476593) * (x1 + (0.77335143 - x4))"
10,64.744026,"square(x1 + 1.121964) * ((x6 - x4) + 1.6532892)"
11,62.00163,"((square(x28) - x4) + 1.3543764) * square(x1 + 1.0488603)"
12,56.606205,"square((x1 + 0.41396037) * (((x28 * x8) + 1.5382817) - x4))"
